,0
1315,18.75
1316,19.05
1317,18.55
1318,19.18
1319,19.66
1320,19.8
1322,17.03
1323,17.7
1324,21.59
1325,20.3
1326,17.5
1327,21.58
1328,17.42
1329,18.83
1330,19.34
1331,19.96
1333,20.86
1334,18.31
1336,19.04
1337,18.9073
1338,19.21
1339,19.18
1340,18.99
1341,20.12
1342,20.62
1343,20.1
1344,20.53
1345,22.18
1346,18.47
1347,20.87
1348,18.81
1349,17.46
1350,21.1
1351,19.97
1352,19.69
1353,19.03
1354,17.97
1355,17.19
1356,18.96
1357,18.77
1358,19.12
1359,19.06
1360,20.14
1361,17.56
1362,20.71
1363,18.44
1364,18.53
1365,19.29
1366,18.81
1367,18.63
1368,18.63
1369,19.85
1370,17.54
1371,19.32
1372,17.64
1373,17.69
1374,18.21
1376,18.77
1377,17.77
1378,18.03
1379,19.92
1380,17.49
1381,19.66
1382,20.4
1383,18.64
1384,18.65
1385,18.98
1386,19.8
1387,18.81
1388,18.39
1389,21.21
1390,19.76
1391,17.91
1392,18.88
1393,19.08
1394,19.07
1395,18.83
1396,18.5
1397,19.67
1398,18.06
1399,17.93
1400,20.87
1401,20.75
1402,20.96
1403,20.97
1404,18.23
1405,21.03
1406,22.09
1407,16.27
1408,18.05
1409,19.96
1410,18.6
1411,19.72
1412,19.39
1413,20.51
1414,21.39
1415,18.45
1416,19.75
1417,20.3
1419,20.2
1420,19.73
1421,18.51
1422,19.09
1423,20.37
1424,19.4162
1425,21.41
1426,18.9
1427,19.4
1428,17.95
1429,17.92
1430,19.23
1431,19.35
1432,21.08
1433,19.76
1434,19.96
1436,19.49
1437,19.1
1438,20.15
1439,16.05
1440,17.9
1441,18.8
1442,18.5
1444,20.66
1445,17.11
1446,17.21
1448,18.45
1449,19.08
1450,19.64
1451,21.73
1453,18.52
1454,17.95
1456,18.12
1457,18.4
1458,18.63
1459,18.12
1460,18.25
1461,19.36
1462,18.48
1463,20.05
1464,20.04
1465,19.26
1466,18.28
1467,20.32
1468,18.61
1469,18.41
1470,18.87
1471,20.0
1472,20.59
1473,18.64
1474,19.41
1475,17.28
1476,17.25
1477,17.93
1478,19.08
1479,20.27
1480,20.48
1481,19.03
1482,19.5
1483,19.78
1484,18.29
1485,19.65
1486,21.85
1487,20.31
1488,18.91
1489,19.01
1490,21.25
1491,19.55
1492,19.34
1493,20.46
1494,16.73
1496,20.5
1497,18.5
1498,18.05
1499,19.86
1500,21.35
1501,16.83
1502,20.84
1503,18.4
1504,20.26
1505,19.2051
1506,17.51
1508,20.0
1509,21.03
1510,20.18
1511,20.99
1512,20.23
1513,20.13
1514,21.21
1515,21.8
1516,21.29
1517,19.36
1518,18.4
1519,19.41
1520,21.05
1521,19.08
1522,18.71
1525,18.29
1526,18.29
1527,18.25
1528,17.61
1530,16.46
1531,18.88
1532,18.45
1533,21.13
1535,20.37
1536,19.69
1538,19.72
1539,17.93
1540,20.11
1542,20.14
1543,20.07
1544,18.45
1545,21.41
1546,19.13
1547,18.42
1548,18.25
1549,17.16
1550,18.84
1551,21.2
1552,19.06
1553,18.34
1554,19.57
1555,19.05
1557,18.27
1558,19.68
1559,17.6
1560,18.79
1561,18.85
1562,18.65
1563,18.84
1564,19.53
1565,19.46
1566,18.45
1567,16.91
1568,18.23
1569,19.81
1570,20.33
1571,18.45
1573,19.13
1574,18.48
1575,18.4
1576,19.07
1577,17.8
1578,19.6
1579,18.66
1580,18.97
1581,18.66
1582,20.33
1583,22.35
1584,18.25
1585,17.34
1586,20.25
1587,19.88
1589,20.21
1590,20.47
1591,20.92
1592,17.37
1593,18.8941
1594,20.07
1595,20.53
1596,19.84
1597,18.67
1598,21.31
1599,21.38
1600,18.72
1601,18.29
1602,20.94
1603,20.39
1604,16.89
1605,17.29
1606,18.16
1607,18.15
1608,19.11
1609,18.9
1610,20.31
1611,18.5
1612,20.41
1614,19.18
1615,16.73
1616,18.69
1617,19.71
1618,20.72
1619,18.91
1620,20.85
1621,18.46
1622,20.76
1623,19.72
1624,18.85
1625,15.89
1626,18.99
1627,20.41
1628,18.67
1630,19.24
1631,21.9
1632,19.01
1633,18.69
1634,18.26
1635,18.24
1636,18.37
1637,19.19
1638,18.34
1639,19.08
1640,16.19
1641,18.37
1642,18.26
1643,19.86
1644,18.87
1645,19.89
1646,18.0
1647,19.97
1648,20.02
1649,18.47
1650,18.53
1651,17.98
1652,18.67
1653,20.88
1654,19.76
1655,18.96
1656,21.14
1657,18.57
1659,18.98
1660,20.51
1662,17.84
1663,19.24
1664,20.54
1665,19.9
1666,20.94
1667,18.07
1668,18.39
1669,19.189
1670,18.53
1671,19.74
1672,20.34
1674,19.85
1675,22.06
1676,17.17
1677,19.83
1678,21.02
1679,17.47
1680,18.71
1681,19.3
1682,20.53
1683,19.52
1684,20.09
1685,19.73
1687,17.86
1688,19.89
1689,18.47
1690,20.31
1691,18.68
1692,20.05
1693,19.62
1694,20.12
1695,20.25
1696,19.27
1697,22.4
1700,20.38
1701,18.35
1702,20.34
1703,19.62
1704,20.41
1705,20.05
1706,18.76
1707,21.58
1708,20.72
1709,18.11
1710,18.6
1711,18.83
1712,19.24
1713,20.76
1715,17.57
1716,17.77
1717,17.93
1718,16.06
1719,18.57
1720,18.13
1722,19.42
1723,21.43
1724,18.87
1725,20.71
1726,19.55
1727,21.41
1728,20.68
1729,22.21
1731,18.66
1732,17.79
1733,20.21
1734,22.36
1736,19.56
1737,19.33
1738,20.95
1739,20.28
1740,19.08
1741,18.6
1742,18.77
1743,20.5
1744,20.35
1746,18.98
1747,19.2865
1748,18.64
1749,17.23
1750,22.19
1751,20.14
1752,20.53
1753,22.49
1754,20.75
1755,20.34
1756,17.73
1757,19.4
1758,20.39
1759,23.91
1760,21.87
1761,20.48
1762,21.99
1763,18.3
1764,19.98
1765,18.14
1766,19.64
1767,18.01
1768,19.89
1769,18.82
1770,18.85
1771,21.77
1772,20.86
1773,18.83
1774,18.65
1775,18.74
1776,20.13
1777,19.15
1778,19.96
1779,18.45
1780,18.69
1781,20.59
1782,18.64
1783,20.01
1784,19.52
1785,19.65
1786,20.72
1787,21.3
1788,19.64
1789,20.48
1790,18.95
1791,19.29
1792,18.83
1793,20.28
1794,18.75
1795,20.59
1796,17.62
1797,20.16
1798,20.91
1801,21.42
1802,20.34
1803,18.84
1804,22.55
1805,17.22
1807,18.47
1808,18.47
1809,21.24
1810,18.29
1811,16.74
1812,19.7062
1813,20.48
1814,21.25
1815,20.55
1816,20.58
1817,19.08
1818,20.63
1819,22.37
1820,23.98
1821,18.59
1822,16.65
1823,20.57
1824,21.54
1825,17.7
1826,18.43
1828,20.73
1829,20.35
1830,17.99
1831,19.52
1832,18.1
1833,20.93
1834,19.85
1835,16.77
1836,18.72
1837,21.13
1838,18.84
1840,19.08
1841,18.96
1842,18.59
1843,21.5
1844,19.37
1845,18.0
1846,18.76
1847,16.54
1848,19.06
1849,18.38
1850,19.93
1851,18.26
1852,17.96
1853,21.26
1855,21.7
1856,19.08
1857,20.99
1859,20.41
1860,18.42
1862,20.1161
1863,19.54
1864,23.02
1866,19.45
1867,19.99
1868,19.84
1871,19.84
1873,18.0
1874,20.23
1875,20.39
1876,21.03
1877,18.37
1878,18.26
1879,18.22
1880,20.24
1881,19.61
1883,19.18
1884,18.41
1885,17.25
1887,18.03
1888,18.52
1889,17.61
1890,17.63
1891,18.73
1892,14.88
1893,20.75
1894,20.58
1895,18.66
1896,18.06
1898,18.95
1899,19.83
1900,17.22
1901,20.23
1902,20.92
1903,20.79
1906,19.72
1907,19.41
1908,17.6
1909,19.19
1910,18.16
1911,17.55
1912,19.59
1913,19.79
1914,18.6
1915,18.91
1916,19.29
1917,18.4
1918,19.19
1919,19.99
1920,20.58
1921,17.78
1922,20.62
1923,20.12
1924,18.43
1925,19.2
1926,17.6
1927,19.3919
1928,19.9
1929,22.56
1930,22.23
1931,16.53
1934,18.24
1935,18.07
1936,20.82
1938,18.98
1939,18.79
1940,18.41
1942,16.76
1943,18.61
1944,20.24
1945,18.02
1946,17.83
1947,18.37
1948,16.84
1951,16.78
1952,19.38
1953,20.58
1954,20.72
1955,18.75
1957,15.77
1958,19.27
1960,17.99
1961,19.45
1962,16.8
1963,17.3
1964,17.55
1965,19.5
1966,17.73
1967,18.78
1968,19.99
1970,19.16
1971,19.37
1972,18.96
1973,16.35
1974,18.1
1975,19.99
1976,20.44
1977,20.2
1978,19.84
1980,21.96
1981,20.67
1982,18.99
1983,19.27
1984,15.44
1985,17.72
1986,18.39
1987,18.29
1988,18.31
1989,18.61
1990,18.91
1991,18.636
1992,20.66
1993,18.38
1994,17.87
1996,16.41
1998,20.09
1999,15.52
2000,17.44
2003,19.45
2004,17.79
2005,17.98
2006,18.55
2007,18.59
2008,19.95
2009,19.9
2010,19.37
2011,17.19
2012,18.41
2014,18.09
2015,18.7
2016,18.16
2017,16.02
2018,18.85
2019,19.25
2020,18.45
2021,16.19
2022,15.55
2023,18.92
2024,19.24
2025,18.38
2026,17.93
2027,18.52
2028,15.17
2029,21.21
2031,17.48
2032,18.84
2033,18.6
2035,18.1
2036,18.13
2037,20.21
2038,17.8
2039,19.74
2040,19.11
2041,18.84
2043,16.94
2044,20.74
2045,17.77
2046,15.3
2047,17.56
2048,16.82
2050,18.53
2051,16.68
2052,18.44
2053,18.75
2054,16.77
2055,20.49
2056,17.5312
2057,19.56
2058,20.38
2059,21.33
2060,18.31
2061,18.26
2063,18.17
2065,16.79
2066,18.36
2068,19.19
2069,18.42
2071,20.51
2072,18.08
2073,16.69
2074,20.54
2075,21.02
2076,17.78
2077,17.97
2078,18.4
2079,19.01
2080,19.85
2081,17.81
2082,18.57
2084,20.75
2085,16.79
2086,19.05
2087,17.87
2088,16.1
2089,18.78
2091,18.48
2092,19.68
2093,19.4
2094,18.3
2095,18.05
2096,19.01
2097,19.37
2098,20.05
2099,20.59
2100,20.02
2102,22.41
2103,20.38
2104,19.65
2105,19.42
2106,17.14
2108,20.11
2109,20.29
2110,21.78
2111,20.37
2112,18.64
2113,18.33
2114,18.64
2115,17.43
2116,18.9
2117,20.76
2118,19.03
2119,16.8
2120,17.92
2122,16.81
2123,18.04
2124,19.78
2126,18.1205
2127,20.65
2128,18.19
2129,19.23
2132,18.41
2133,18.2
2134,18.26
2135,15.1
2136,18.08
2137,20.16
2138,19.47
2139,20.26
2140,19.98
2141,19.09
2142,18.55
2144,19.6
2146,22.16
2147,19.57
2148,18.83
2149,19.23
2152,20.46
2155,19.81
2156,19.47
2158,17.95
2160,15.91
2162,19.27
2163,17.24
2164,18.55
2165,19.16
2166,19.84
2167,19.91
2169,20.53
2170,19.2
2172,18.93
2174,20.12
2175,18.0
2177,20.9
2178,19.91
2179,21.37
2180,17.46
2181,19.31
2182,20.04
2183,19.33
2184,18.23
2185,21.24
2187,20.51
2188,20.51
2189,20.63
2190,19.57
2191,19.01
2192,16.83
2194,17.65
2195,18.4184
2196,19.41
2197,18.61
2198,16.44
2199,17.72
2200,20.28
2201,16.96
2202,17.16
2203,20.33
2205,17.52
2208,16.9
2209,18.47
2211,20.92
2213,20.23
2214,18.72
2216,17.91
2218,18.86
2220,17.91
2221,20.82
2222,16.77
2223,19.18
2224,17.96
2225,18.41
2226,18.52
2227,20.82
2228,16.94
2229,19.52
2230,19.55
2231,20.21
2233,18.6
2234,17.78
2235,19.95
2236,19.09
2237,19.08
2239,18.91
2240,18.97
2242,17.26
2243,15.22
2244,17.94
2245,19.3
2246,17.6624
2247,20.52
2248,22.16
