,0
1,0.028512616845062243
2,0.02396474064028672
3,0.02962210937703746
4,0.029033619550401648
6,0.03050967856508614
8,0.019925267593354966
9,0.012086259505012836
10,0.02326710902310263
11,0.02249338079785602
12,0.026864393395398006
14,0.022392793141860802
15,0.028469645845777974
16,0.04111180242240445
17,0.02600837894125054
18,0.02509556748283924
19,0.02302259408146462
21,0.02082723882404223
22,0.04030173875139246
23,0.022223930837409794
24,0.037392195799228305
26,0.05826108716359116
75,0.0172884334631804
76,0.04060115270983678
78,0.015586445165560776
81,0.02526614035937424
82,0.012702410358244135
83,0.020131350801569237
85,0.01634944171438578
86,0.03121455296168935
87,0.033216063293627605
88,0.039742728967888795
89,0.05452734053373372
90,0.0388245490926662
92,0.026957274754291265
93,0.032609027945948554
94,0.03682688554668248
95,0.02914662367332062
96,0.032773662913828557
97,0.03647122370960447
98,0.09110350171937812
99,0.0304966171282101
100,0.04816392042990648
101,0.03380863935410403
102,0.06868407032498668
103,0.037750716252314534
104,0.042951564072079555
105,0.05107060134074455
106,0.03895699133045963
107,0.04155167820990942
108,0.01768692788298542
109,0.03583906283890068
110,0.05033799759595275
111,0.03573146466897894
112,0.04562683243581757
115,0.03803271459937683
116,0.04383535340081691
117,0.03662473526860606
118,0.054962948612389206
119,0.04185654493792479
