,0
0,2.0459451736329735
1,4.676128735409502
2,17.450358405579504
3,16.627875236111784
4,26.416972441516926
5,33.190324502349014
6,34.01906136484719
7,5.1836373323000915
8,17.549337434009786
9,52.364013658158584
10,61.555283091974616
11,65.47240664503317
12,65.81515474403061
13,59.13975492807671
14,79.04192570349204
15,76.21851891315929
16,79.22324744514943
17,75.77373468300479
18,92.49755073376276
19,88.52041507240763
20,67.28136581585704
21,63.577228168741215
22,78.95057587058652
23,75.99237710078947
24,95.0383508500024
25,69.13309536494408
26,85.10056230929433
27,89.95086598537317
28,93.60786022182398
29,76.6883271177411
30,74.61096285174601
31,78.5565234658788
32,70.64497457257714
33,77.59713711435074
34,75.48778611904878
35,80.9676044945997
36,72.02962900179203
37,58.67769409599458
38,41.04419867293068
39,68.56308470964305
40,66.89857751731486
41,63.32884341550832
42,65.77556884777448
43,109.21140843706108
44,98.3736276456628
45,107.41133917760448
46,78.50715358163414
47,64.93638930595243
48,73.83633360778806
49,47.43109943333172
50,69.26798517944496
51,68.56552186758368
52,30.03332057926091
53,21.99163607303724
54,3.581791543565651
55,33.8690153533201
56,18.634622947643724
57,35.66271903908559
58,12.278990168063157
59,34.10411585218192
60,32.458425437109504
61,9.920711967840365
62,5.472713711435076
63,4.064494599699715
64,3.3157528938828884
65,6.435089359228943
66,0.03822589238145978
67,2.51158812418269
68,8.880706640189857
69,17.85440112364992
70,27.017175376568026
71,30.242972828982417
72,25.15476243522061
73,21.31848646292439
74,17.188383300237323
75,14.164074683973457
76,5.606900760401027
77,26.112263767133243
78,21.94627064464572
79,21.03177991960091
80,24.551481571172566
81,29.62888022472998
82,28.823852375647796
83,42.85500411682085
84,38.62247348283044
85,39.2031273308471
86,40.400570542936016
87,50.37920714873832
88,48.00608853586478
89,13.082657528938828
90,6.562165447764809
91,44.65348476776286
92,31.65360488206519
93,1.4769525839104956
94,23.284929045381894
95,47.87105971811885
96,30.604655397878627
97,37.501825931127996
98,0.8734247106117112
99,56.41900518235094
100,73.05853441177895
101,102.13283673172859
102,84.6484961495617
103,75.30578292245846
104,64.67349978205065
105,69.47747517799198
106,61.68899598004553
107,74.41012253596162
108,33.25124376422725
109,11.393535138276748
110,81.51631568750909
111,100.18910543904686
112,110.04974814743062
113,122.65268174553205
114,129.92861771685958
115,136.3938577032983
116,117.045299559258
117,144.44351528067028
118,93.13317479536981
119,112.0968620138519
120,144.89083837845692
121,95.0843919213445
122,88.54901729064756
123,84.75892284593405
124,66.458733956507
125,88.27861481086842
126,88.78455320385528
127,72.83683150094446
128,69.16656899307405
129,61.582827529423156
130,50.054048530052796
131,59.449323872717585
132,56.10350704702862
133,66.8389068629825
134,41.0934329442534
135,42.735233690124474
136,42.80421271855475
137,50.565021552767966
138,39.59645808107715
139,47.52114738218627
140,35.205988763500756
141,19.1237075604204
142,6.518519881823025
143,6.789996125345087
144,16.475609531651088
145,12.908379425582408
146,18.43312200319659
147,16.97026928851649
148,30.775121809463837
149,36.053065336368476
150,37.50629873589383
151,50.11536445972781
152,45.70885358647746
153,73.01055359132077
154,50.9567670848065
155,48.594410325955344
156,54.97731825446795
157,59.41882307357001
158,47.167409308858424
159,43.340898435608075
160,59.21767956603864
161,50.06814452462827
162,54.26736039134014
163,48.014892720492085
164,70.64924202063254
165,56.24979415895773
166,58.70012108296605
167,0.8186370901341599
168,25.915266140359368
169,61.067142926333126
170,31.26733181576016
171,71.63632004649585
172,75.79158231220032
173,78.15097592870637
174,80.5404949871652
175,92.06612098609969
176,111.54583716762728
177,28.41966387368625
178,56.99615246767083
179,87.05402237613214
180,6.493074054342035
181,10.28166319562164
182,62.12587300818521
183,56.08049595582893
184,67.54436964207875
185,53.81299946723495
186,69.17554608417687
187,55.43494405966969
188,77.11389063786507
189,12.268242359664843
190,41.074364314428244
191,57.1991330459631
192,88.77263040635442
193,70.60618976122439
194,68.40499346151982
195,35.19967549765099
196,9.514525112607158
197,14.616616457596745
198,2.55901825931128
199,33.71824574998789
200,53.97435026880419
201,51.924211265559165
202,10.823142345134887
203,53.590207294037874
204,46.52840848549426
205,31.4335574175425
206,28.07059475952923
207,16.65976994236451
208,18.127235433719182
209,19.163950695016226
210,9.131143023199495
211,10.601125102920522
212,10.777175376568024
213,14.766730759916692
214,41.302973797646146
215,5.340809802876931
216,3.749526323436819
217,1.8759093330750232
218,32.70963917276117
219,17.673162202741317
220,66.26690269772847
221,73.9379658061704
222,77.13303482346105
223,33.051873395650695
224,98.59024943091003
225,129.69388095122778
226,136.80988037002956
227,133.25338451106697
228,145.43591272339805
229,127.51803264396763
230,155.23419528260763
231,30.837941105245314
232,120.22291325616312
233,122.17122778127575
234,106.63330459630939
235,7.037192328183272
236,141.16059040054245
237,153.87854797307116
238,102.5325064173972
239,90.90555431781857
240,112.01749600426214
241,14.047393810238773
242,126.77524240809804
243,129.18248268513582
244,149.2104964401608
245,158.54160265413861
246,167.61096043008666
247,175.6968537802102
248,146.82172906475517
249,9.261289291422484
250,165.65273114738216
251,171.37885310214557
252,150.15586089988858
253,140.07832372741805
254,173.98187000532764
255,211.1669898774641
256,179.0037714922265
257,150.73029544243715
258,74.14366929820314
259,203.77395892865786
260,162.20183368043786
261,59.03365670557466
262,188.88971182254082
263,173.83083111347895
264,144.20773477987115
265,12.102612970407323
266,212.92076379134988
267,146.38913982660912
268,131.3015222550492
269,180.94361989635297
270,182.07793287160365
271,144.5874330411198
272,121.20301399719088
273,146.3235269046351
274,84.90573061461713
275,152.99534121179832
276,161.44692739865354
