,0
0,0.18
1,0.18033333333333332
2,0.17866666666666667
3,0.17783333333333334
4,0.17966666666666667
5,0.18283333333333335
6,0.18516666666666667
7,0.18666666666666668
8,0.18933333333333335
9,0.1905
10,0.19266666666666665
11,0.199
12,0.20283333333333334
13,0.20383333333333334
14,0.20383333333333334
15,0.20316666666666666
16,0.20416666666666666
17,0.206
18,0.20566666666666666
19,0.2048333333333333
20,0.2045
21,0.20650000000000002
22,0.20783333333333331
23,0.2085
24,0.21083333333333332
25,0.212
26,0.21399999999999997
27,0.22049999999999997
28,0.22416666666666665
29,0.22283333333333333
30,0.22083333333333333
31,0.21883333333333332
32,0.22116666666666668
33,0.22283333333333333
34,0.22183333333333333
35,0.22
36,0.21666666666666667
37,0.2145
38,0.21333333333333332
39,0.21350000000000002
40,0.21216666666666667
41,0.21066666666666667
42,0.21250000000000002
43,0.21350000000000002
44,0.21616666666666667
45,0.21966666666666668
46,0.22100000000000003
47,0.22099999999999997
48,0.2245
49,0.229
50,0.2306666666666667
51,0.23033333333333333
52,0.22699999999999998
53,0.22416666666666668
54,0.22449999999999998
55,0.22766666666666668
56,0.22916666666666669
57,0.22666666666666666
58,0.22516666666666668
59,0.22983333333333333
60,0.235
61,0.2375
62,0.23916666666666664
63,0.24016666666666667
64,0.24016666666666667
65,0.24066666666666667
66,0.24133333333333334
67,0.2426666666666667
68,0.2445
69,0.24533333333333335
70,0.246
71,0.2451666666666667
72,0.24483333333333335
73,0.24666666666666665
74,0.24466666666666664
75,0.24216666666666664
76,0.24233333333333332
77,0.24216666666666667
78,0.2415
79,0.24016666666666664
80,0.23883333333333334
81,0.23716666666666666
82,0.239
83,0.24183333333333334
84,0.2386666666666667
85,0.23349999999999999
86,0.23183333333333334
87,0.23249999999999998
88,0.2333333333333333
89,0.2305
90,0.22949999999999998
91,0.23133333333333334
92,0.2285
93,0.2265
94,0.2275
95,0.22816666666666668
96,0.23416666666666666
97,0.2385
98,0.2418333333333333
99,0.24766666666666667
100,0.24966666666666665
101,0.2491666666666667
102,0.24883333333333332
103,0.24883333333333335
104,0.24983333333333335
105,0.25133333333333335
106,0.25016666666666665
107,0.24916666666666665
108,0.24866666666666665
109,0.24916666666666665
110,0.2515
111,0.2551666666666667
112,0.2575
113,0.2573333333333333
114,0.256
115,0.254
116,0.2538333333333333
117,0.2543333333333333
118,0.25366666666666665
119,0.253
120,0.252
121,0.251
122,0.25083333333333335
123,0.2513333333333333
124,0.25266666666666665
125,0.2536666666666667
126,0.249
127,0.24933333333333332
128,0.24833333333333335
129,0.24133333333333332
130,0.24133333333333334
131,0.243
132,0.24200000000000002
133,0.24033333333333332
134,0.23916666666666664
135,0.2376666666666667
136,0.23700000000000002
137,0.23483333333333334
138,0.23666666666666664
139,0.24033333333333334
140,0.24333333333333332
141,0.24483333333333335
142,0.244
143,0.24466666666666664
144,0.2475
145,0.25483333333333336
146,0.2625
147,0.2653333333333333
148,0.26883333333333337
149,0.27166666666666667
150,0.27016666666666667
151,0.269
152,0.2688333333333333
153,0.2713333333333333
154,0.27216666666666667
155,0.2718333333333333
156,0.2735
157,0.26916666666666667
158,0.2653333333333333
159,0.2658333333333333
160,0.264
161,0.2635
162,0.26383333333333336
163,0.2633333333333333
164,0.26266666666666666
165,0.26149999999999995
166,0.26116666666666666
167,0.26383333333333336
168,0.2623333333333333
169,0.26083333333333336
170,0.258
171,0.2545
172,0.255
173,0.2543333333333333
174,0.25466666666666665
175,0.2515
176,0.24516666666666664
177,0.24433333333333332
178,0.24516666666666667
179,0.24466666666666667
180,0.2475
181,0.25050000000000006
182,0.25116666666666665
183,0.24816666666666665
184,0.2468333333333333
185,0.248
186,0.24516666666666664
187,0.24316666666666667
188,0.24516666666666664
189,0.2456666666666667
190,0.2455
191,0.2465
192,0.24733333333333332
193,0.2481666666666667
194,0.2496666666666667
195,0.25083333333333335
196,0.2485
197,0.2455
198,0.24383333333333335
199,0.24216666666666667
200,0.24416666666666664
201,0.24633333333333332
202,0.24566666666666667
203,0.24583333333333332
204,0.2455
205,0.24516666666666667
206,0.24533333333333335
207,0.24283333333333335
208,0.23933333333333334
209,0.2375
210,0.23750000000000002
211,0.23916666666666667
212,0.24450000000000002
213,0.24816666666666667
214,0.247
215,0.24516666666666664
216,0.24983333333333332
217,0.25566666666666665
218,0.2535
219,0.25416666666666665
220,0.2566666666666667
221,0.25866666666666666
222,0.262
223,0.26216666666666666
224,0.26216666666666666
225,0.26416666666666666
226,0.2673333333333333
227,0.26966666666666667
228,0.2703333333333333
229,0.27
230,0.2685
231,0.26816666666666666
232,0.269
233,0.26966666666666667
234,0.27
235,0.2693333333333333
236,0.26849999999999996
237,0.26766666666666666
238,0.26766666666666666
239,0.26849999999999996
240,0.2666666666666666
241,0.26366666666666666
242,0.2585
243,0.25516666666666665
244,0.25616666666666665
245,0.25783333333333336
246,0.2545
247,0.25216666666666665
248,0.25516666666666665
249,0.2536666666666667
250,0.2515
251,0.249
252,0.24666666666666667
253,0.24783333333333335
254,0.24866666666666667
255,0.24733333333333335
256,0.24616666666666667
257,0.2455
258,0.24533333333333332
259,0.24483333333333335
260,0.2435
261,0.24383333333333335
262,0.24316666666666664
263,0.241
264,0.24033333333333334
265,0.2405
266,0.24116666666666667
267,0.24166666666666664
268,0.23933333333333334
269,0.2375
270,0.23833333333333334
271,0.23816666666666664
272,0.238
273,0.23766666666666664
274,0.237
275,0.237
276,0.238
277,0.23933333333333334
278,0.24033333333333334
279,0.24183333333333334
280,0.24466666666666667
281,0.24583333333333332
282,0.24483333333333335
283,0.24533333333333335
284,0.24533333333333335
285,0.2468333333333333
286,0.25033333333333335
287,0.2523333333333333
288,0.2583333333333333
289,0.2633333333333333
290,0.26383333333333336
291,0.26116666666666666
292,0.2593333333333333
293,0.2635
294,0.26549999999999996
295,0.2645
296,0.26466666666666666
297,0.26666666666666666
298,0.26966666666666667
299,0.27566666666666667
300,0.2796666666666667
301,0.2793333333333333
302,0.2808333333333333
303,0.2823333333333333
304,0.28200000000000003
305,0.28150000000000003
306,0.28049999999999997
307,0.27649999999999997
308,0.27399999999999997
309,0.27416666666666667
310,0.2728333333333333
311,0.274
312,0.27416666666666667
313,0.27183333333333337
314,0.2713333333333333
315,0.2743333333333333
316,0.2743333333333333
317,0.2713333333333333
318,0.26649999999999996
319,0.2616666666666667
320,0.25966666666666666
321,0.26016666666666666
322,0.2623333333333333
323,0.26016666666666666
324,0.25883333333333336
325,0.26116666666666666
326,0.26266666666666666
327,0.2623333333333333
328,0.26283333333333336
329,0.261
330,0.25783333333333336
331,0.261
332,0.2643333333333333
333,0.26616666666666666
334,0.2693333333333333
335,0.27166666666666667
336,0.275
337,0.2755
338,0.2743333333333333
339,0.2768333333333333
340,0.27749999999999997
341,0.27549999999999997
342,0.2771666666666667
343,0.281
344,0.2843333333333333
345,0.28400000000000003
346,0.2838333333333334
347,0.2845
348,0.2856666666666667
