,0
0,1.0229725868164867
1,0.9352257470819003
2,1.7450358405579505
3,1.6627875236111784
4,1.4676095800842737
5,1.5804916429690006
6,1.7904769139393257
7,1.727879110766697
8,0.9749631907783214
9,1.8056556433847788
10,1.8653116088477155
11,1.5968879669520286
12,1.9357398454126649
13,1.7394045567081386
14,1.7964074023520917
15,1.8147266407895069
16,1.7605166098922094
17,1.5786194725625997
18,1.8877051170155665
19,2.3924436506056117
20,1.5291219503603874
21,1.5894307042185303
22,1.9256238017216225
23,1.8534726122143772
24,1.6971134080357573
25,1.7726434708960022
26,2.363904508591509
27,2.3064324611634146
28,2.1769269819028834
29,2.0181138715195024
30,1.7351386709708374
31,2.3805007110872363
32,2.5230348061634693
33,2.5865712371450247
34,2.435089874808025
35,2.5302376404562406
36,2.182716030357334
37,2.256834388307484
38,1.7845303770839427
39,2.4486815967729663
40,2.389234911332674
41,2.3455127190929006
42,2.631022753910979
43,3.1203259553446023
44,3.783601063294723
45,3.7038392819863613
46,3.4133545035493107
47,2.705682887748018
48,2.8398589849149256
49,3.3879356738094084
50,3.6456834304971033
51,2.981109646416682
52,4.290474368465844
53,2.748954509129655
54,1.1939305145218837
55,3.38690153533201
56,4.658655736910931
57,5.094674148440798
58,6.139495084031578
59,5.684019308696986
60,3.2458425437109506
61,3.3069039892801215
62,1.368178427858769
63,0.6774157666166191
64,1.1052509646276294
65,3.2175446796144715
66,0.03822589238145978
67,0.83719604139423
68,2.9602355467299524
69,2.5506287319499887
70,3.3771469220710033
71,2.32638252530634
72,2.5154762435220612
73,1.5227490330660278
74,1.1458922200158215
75,1.0895442064594967
76,0.9344834600668378
77,1.53601551571372
78,1.3716419152903574
79,1.314486244975057
80,1.1159764350532984
81,1.2345366760304157
82,1.5170448618761998
83,1.7856251715342022
84,1.8391654039443068
85,1.7044837969933524
86,2.020028527146801
87,2.1904003108147094
88,1.920243541434591
89,4.360885842979609
90,0.7291294941960899
91,1.6538327691764023
92,1.438800221912054
93,0.7384762919552478
94,1.293607169187883
95,1.914842388724754
96,1.800273846934037
97,1.7046284514149088
98,0.8734247106117112
99,1.343309647198832
100,2.1487804238758517
101,2.1277674319110123
102,2.116212403739042
103,1.673461842721299
104,1.7019342047908068
105,1.8777695994051886
106,1.927781124376423
107,1.653558278576925
108,2.078202735264203
109,2.848383784569187
110,1.940864659226407
111,2.044675621205038
112,2.4455499588317915
113,2.2713459582505937
114,2.498627263785761
115,2.4798883218781507
116,3.0011615271604617
117,3.359151518155123
118,3.004295961140962
119,2.5476559548602706
120,3.2929735995103844
121,3.0672384490756293
122,3.053414389332674
123,3.0271043873547874
124,3.020851543477591
125,2.942620493695614
126,3.551382128154211
127,3.4684205476640217
128,3.0072421301336543
129,2.6775142404097023
130,3.1283780331282998
131,3.302740215150977
132,3.506469190439289
133,4.177431678936406
134,3.7357666312957636
135,2.8490155793416316
136,3.5670177265462293
137,3.8896170425206127
138,3.299704840089763
139,4.752114738218627
140,4.4007485954375944
141,3.82474151208408
142,3.2592599409115124
143,6.789996125345087
144,2.745934921941848
145,1.4342643806202675
146,1.6757383639269627
147,1.3054053298858839
148,1.5387560904731918
149,1.5022110556820198
150,1.7860142255187537
151,1.7898344449902788
152,1.758032830249133
153,1.8252638397830192
154,2.2155116123828913
155,2.11280044895458
156,1.963475651945284
157,2.122100824056072
158,1.6845503324592295
159,1.8843868885046988
160,2.114917127358523
161,1.788148018736724
162,1.8089120130446714
163,1.9205957088196834
164,1.6430056283868033
165,1.5202647069988575
166,1.6771463166561729
167,0.40931854506707993
168,1.234060292398065
169,1.6504633223333278
170,1.839254812691774
171,2.170797577166541
172,2.2967146155212217
173,2.170860442464066
174,2.68468316623884
175,2.141072581072086
176,2.53513266290062
177,1.5788702152047918
178,1.7811297646147135
179,2.5604124228274157
180,1.298614810868407
181,1.1424070217357378
182,2.3894566541609694
183,2.077055405771442
184,2.3291161945544396
185,2.3396956290102153
186,3.0076324384424726
187,2.132113233064219
188,2.659099677167761
189,2.4536484719329685
190,3.4228636928690204
191,2.7237682402839574
192,3.550905216254177
193,2.715622683124015
194,2.6309612869815315
195,2.5142625355464996
196,3.1715083708690526
197,1.4616616457596745
198,1.27950912965564
199,2.2478830499991926
200,2.2489312612001746
201,2.2575744028503983
202,2.1646284690269773
203,2.9772337385576595
204,3.57910834503802
205,2.245254101253036
206,2.5518722508662934
207,2.0824712427955636
208,2.0141372704132423
209,3.1939917825027044
210,2.282785755799874
211,3.5337083676401737
212,3.5923917921893413
213,2.1095329657023845
214,2.753531586509743
215,1.7802699342923105
216,1.8747631617184095
217,0.6253031110250077
218,1.308385566910447
219,1.3594740155954859
220,2.0708407093040146
221,2.174646053122659
222,2.4104073382331577
223,3.3051873395650695
224,2.2927964983932565
225,2.401738536133848
226,2.7361976074005914
227,2.612811461001313
228,2.4650154698881024
229,2.318509684435775
230,2.6310880556374174
231,6.167588221049063
232,2.31197910108006
233,2.841191343750599
234,2.4798442929374276
235,3.518596164091636
236,2.7146267384719702
237,2.903368829680588
238,3.015661953452859
239,2.5251542866060714
240,2.545852181915049
241,1.4047393810238773
242,2.755983530610827
243,2.9359655155712687
244,3.0451121722481793
245,3.687014015212526
246,3.491895008960139
247,3.660351120421046
248,2.669485982995549
249,4.630644645711242
250,3.4510985655704616
251,3.4975276143295013
252,3.1948055510614592
253,2.7466337985768248
254,3.1068191072379934
255,3.461753932417444
256,3.509877872396598
257,3.8648793703189015
258,6.740333572563921
259,3.773591832012183
260,3.451102844264635
261,5.9033656705574655
262,3.4979576263433483
263,3.408447668891744
264,3.897506345401923
265,2.0171021617345537
266,4.017372901723583
267,4.066364995183587
268,3.8618094780896826
269,4.207991160380302
270,3.501498709069301
271,3.8049324484505207
272,6.379105999852151
273,3.4838934977294067
274,6.531210047278241
275,3.9229574669691876
276,5.045216481207923
