,0
198,19.04
199,19.71
200,20.71
201,20.1
203,21.0
204,19.01
205,22.28
206,18.46
209,19.89
210,20.1
212,19.58
213,19.73
214,20.12
215,19.72
217,16.78
218,19.41
219,21.5
220,20.46
221,19.96
222,20.12
223,19.94
224,18.39
225,20.24
226,19.55
228,19.85
229,18.34
231,18.39
232,22.08
233,20.86
234,20.73
236,21.44
237,20.17
238,18.81
239,19.27
241,19.16
242,18.09
243,19.37
244,19.85
245,19.11
246,16.74
247,20.52
248,19.37
250,20.1
251,18.1879
253,19.83
254,19.7
255,20.56
256,17.23
257,19.52
258,17.76
261,19.2
262,18.56
263,20.26
264,20.33
265,18.45
266,19.57
267,21.15
269,21.04
270,20.31
272,20.78
273,20.29
274,21.09
275,21.97
276,21.6
277,20.68
278,20.41
279,20.47
280,20.23
281,20.7
283,19.06
284,19.63
285,20.95
287,20.81
288,18.06
289,19.29
290,19.68
292,19.6
293,20.91
294,18.27
295,18.897
296,21.1
299,20.44
300,19.31
302,18.86
303,17.84
304,18.29
305,18.45
306,19.95
307,18.94
308,19.79
309,19.02
311,18.57
314,18.82
315,17.23
316,19.39
317,21.92
318,18.86
319,19.64
320,20.64
321,18.0
322,20.37
323,19.98
324,19.96
325,19.2
327,16.97
328,21.51
329,18.59
331,18.01
332,19.65
334,19.52
335,18.24
336,18.83
337,20.14
339,19.63
340,19.82
341,19.6
342,19.25
345,19.75
346,21.14
347,18.71
349,19.08
350,20.74
352,21.59
353,20.77
354,20.34
355,17.41
356,18.3688
357,21.19
358,17.92
359,19.19
360,21.09
361,21.63
362,19.68
363,18.75
364,20.19
365,21.16
366,19.42
367,20.39
369,19.83
370,20.61
371,19.82
372,19.25
373,20.87
374,18.82
375,19.44
376,18.99
377,20.37
378,18.6
379,18.26
380,19.82
381,20.3
382,20.45
384,21.29
385,18.36
387,20.48
388,20.91
389,19.2
390,18.5
391,16.46
392,18.03
393,20.54
394,17.24
395,20.66
396,15.88
397,22.54
398,21.24
399,20.45
400,21.15
401,20.36
402,19.85
403,20.8
404,21.38
405,19.8
406,20.21
407,21.63
408,21.12
410,19.02
411,18.71
412,19.11
413,19.65
416,20.0
417,19.82
418,18.57
419,20.0
421,19.44
422,17.19
423,18.38
424,20.14
425,19.68
426,20.05
427,20.58
428,18.73
429,19.75
431,19.36
432,17.22
433,19.3
434,20.64
435,19.054
436,18.84
440,17.96
442,18.68
443,19.19
444,19.92
445,22.28
446,22.45
447,20.33
448,19.78
449,19.26
450,18.12
451,20.07
452,20.75
453,17.95
454,20.32
456,17.72
458,17.84
459,18.19
460,18.35
461,21.61
462,18.73
463,22.34
464,19.91
465,19.74
466,20.0
467,19.65
468,21.57
469,18.05
470,18.01
471,18.34
472,21.87
473,18.89
475,18.77
476,19.86
477,18.25
478,20.35
479,19.2
480,19.86
481,19.52
482,18.88
485,21.0
486,19.89
487,19.93
488,20.95
489,20.92
490,21.52
492,18.7
493,20.24
495,19.66
496,21.02
497,20.37
498,19.96
499,18.32
500,19.41
501,17.0
502,17.84
503,20.68
504,20.77
505,20.22
506,19.36
507,18.24
508,15.61
509,19.97
510,19.38
512,19.79
513,19.69
514,20.05
515,18.77
516,18.9828
517,21.67
518,19.81
519,16.53
520,19.46
522,17.16
524,16.84
525,17.16
528,18.8
529,20.83
530,22.41
531,19.25
532,18.95
533,16.16
534,19.46
535,18.79
536,18.67
537,18.23
538,22.09
539,22.11
540,22.54
541,20.8
542,18.99
543,21.44
544,19.06
545,21.58
546,19.7
548,19.54
549,21.73
550,21.42
551,21.29
552,19.54
553,20.59
554,21.17
555,20.9
557,19.73
558,21.91
559,17.69
560,17.29
561,20.1
562,21.23
563,19.67
564,20.81
565,22.25
566,18.93
567,19.87
568,19.11
569,20.88
571,19.88
572,11.75
573,19.56
574,19.25
575,18.31
576,21.89
578,19.73
579,19.52
580,19.38
581,20.71
582,19.59
583,15.03
584,19.02
585,20.11
588,18.745
589,20.0
590,20.48
591,20.57
592,20.34
594,20.56
595,21.62
596,20.3
597,22.19
598,20.32
599,20.08
600,20.71
602,21.75
603,20.78
604,21.33
606,21.28
607,19.22
608,17.92
609,21.36
610,19.9
611,21.4
612,18.69
613,21.39
614,19.63
615,20.24
616,20.72
617,19.65
619,20.77
620,21.04
621,21.95
622,20.42
623,19.81
624,19.77
625,21.67
626,19.22
627,18.73
628,21.3
629,17.51
630,19.77
631,20.3
632,20.12
635,20.29
636,20.92
637,17.98
638,20.73
639,20.53
640,21.32
641,21.08
642,17.06
643,18.05
645,19.37
646,20.49
647,21.72
648,21.6
649,20.65
650,21.78
651,19.34
652,19.69
653,20.0735
654,20.25
656,22.04
657,18.77
658,19.19
659,22.24
660,19.3
663,20.31
664,21.54
665,17.91
666,19.94
667,21.28
668,19.87
669,19.37
670,20.63
671,17.26
672,20.68
673,20.25
674,18.46
675,21.75
676,20.09
678,22.57
679,21.24
680,16.73
681,22.02
683,21.88
685,18.48
686,21.24
687,20.37
688,20.81
690,21.64
692,21.63
693,20.8
694,18.32
695,18.23
696,20.26
697,21.29
699,22.18
700,21.81
701,21.3
702,19.73
703,19.54
704,21.56
706,21.99
707,21.94
708,22.83
709,21.96
710,18.32
711,20.68
712,18.99
713,23.29
714,19.74
715,20.82
716,20.82
717,20.5
718,21.07
719,19.39
720,18.84
721,21.76
722,19.87
723,19.203
724,22.32
726,20.54
728,21.03
729,23.01
730,21.17
731,18.22
732,17.43
733,19.93
734,19.56
735,21.57
736,20.94
737,19.82
738,21.13
739,21.92
740,18.53
741,20.08
742,21.26
743,19.34
744,17.32
746,18.83
748,19.29
750,20.93
751,17.58
752,21.45
753,21.18
755,22.48
756,21.29
757,21.02
758,19.6
759,18.92
760,19.53
763,21.75
764,21.76
765,21.06
766,20.55
767,20.67
768,20.95
770,20.32
771,22.28
772,20.23
773,19.49
774,18.4
775,20.76
776,19.57
777,21.09
778,19.8
779,20.088
781,22.75
782,20.32
783,21.38
785,20.67
786,20.35
787,21.79
788,21.4
789,20.48
790,18.9
791,22.05
792,19.8
793,23.45
794,19.15
795,20.45
799,20.83
800,20.38
801,20.28
802,20.4
803,15.69
804,20.76
805,20.74
806,20.11
807,21.79
808,22.65
809,20.89
810,21.33
812,21.39
813,20.89
814,22.96
815,21.74
816,21.48
818,22.72
819,20.65
821,21.84
822,22.44
823,20.82
824,21.13
825,19.61
827,19.83
828,20.76
830,19.87
831,19.39
832,21.7
834,20.14
835,20.92
836,21.37
837,18.11
838,20.1765
839,19.94
840,21.13
841,22.59
843,21.1
844,21.36
845,20.25
846,22.16
847,20.49
849,18.8
850,19.65
851,18.67
852,20.76
853,21.51
854,21.34
855,20.83
856,21.05
857,20.78
858,22.51
859,19.19
860,19.3
861,20.13
863,20.56
864,22.01
865,23.72
866,21.13
867,18.43
868,21.41
869,21.48
870,21.76
871,21.41
873,19.25
874,21.18
875,19.79
876,19.88
877,20.64
878,20.09
879,22.1
881,22.42
882,16.41
883,19.3
884,21.62
885,19.52
886,17.6
887,20.4
889,21.76
890,19.62
891,17.52
892,18.59
893,17.33
894,21.53
895,21.19
898,22.22
899,22.86
900,18.3
901,22.06
902,21.43
904,21.78
905,22.54
906,16.5
908,21.07
910,21.13
911,21.45
912,21.21
913,21.9
914,22.16
915,21.98
917,22.81
918,22.78
919,20.03
920,19.92
921,21.65
922,20.7
923,20.88
924,21.5
925,21.31
926,19.9
928,20.7
929,19.0
930,20.4
932,21.64
933,20.89
934,14.64
935,15.91
936,20.2909
937,20.12
938,19.26
940,22.72
941,20.38
942,21.67
943,14.94
944,20.4
945,22.74
946,20.32
947,19.8
949,19.73
950,19.76
951,21.9
952,18.57
953,21.59
954,19.29
955,17.6
956,20.59
957,22.8
958,21.39
959,20.27
961,20.88
964,21.76
965,18.8
966,23.24
967,21.76
969,21.44
970,22.28
972,20.73
973,19.75
974,18.89
975,23.35
977,21.18
978,21.76
979,22.03
980,16.36
981,20.27
982,22.47
983,19.62
984,21.58
985,23.87
986,21.88
987,16.71
988,19.86
989,22.92
990,22.36
992,21.21
993,23.44
994,23.01
995,20.11
996,19.34
997,22.04
998,20.63
999,21.27
1000,20.74
1001,19.37
1002,23.55
1003,21.93
1004,19.96
1005,19.96
1008,19.93
1009,20.84
1010,20.29
1011,18.24
1012,16.7
1013,20.86
1014,19.89
1015,19.56
1017,21.53
1018,21.3
1019,20.19
1020,22.83
1021,19.45
1022,20.3458
1023,22.17
1024,22.39
1026,19.38
1027,21.53
1028,22.79
1029,21.41
1030,22.88
1032,20.45
1033,19.85
1034,21.18
1035,20.58
1036,23.22
1037,22.27
1039,21.6
1040,20.56
1041,18.9
1043,19.24
1044,20.71
1045,20.84
1046,21.13
1047,22.64
1048,19.62
1050,21.14
1051,21.29
1052,23.77
1053,22.45
1054,23.27
1055,20.78
1056,19.14
1057,22.27
1058,21.25
1059,21.25
1060,19.92
1061,23.58
1062,18.57
1063,20.2
1064,13.66
1065,22.92
1066,22.58
1067,21.83
1068,20.66
1070,18.96
1071,21.69
1072,21.26
1073,20.43
1074,19.28
1075,19.98
1076,22.53
1077,19.25
1078,21.44
1079,20.22
1080,19.46
1081,20.29
1082,21.71
1083,17.71
1084,19.17
1085,20.31
1086,16.81
1087,22.06
1088,22.35
1089,21.69
1090,22.26
1091,20.78
1092,20.17
1093,19.7
1094,21.68
1095,21.13
1096,19.6
1097,18.62
1098,20.9
1099,20.7256
1100,22.9
1101,21.13
1102,21.17
1103,22.16
1105,22.78
1106,22.36
1107,18.69
1108,21.24
1109,20.66
1110,18.8
1111,21.68
1112,20.13
1114,23.2
1115,21.7
1116,21.47
1117,18.19
1118,20.3
1119,20.52
1120,21.6
1122,19.24
1123,19.44
1124,19.9
1126,19.94
1127,20.84
1128,18.99
1129,17.68
1130,17.68
1131,23.36
1132,21.56
1133,22.41
1134,20.67
1135,19.59
1136,21.95
1137,18.46
1138,23.7
1139,19.09
1141,19.74
1142,20.48
1143,23.11
1144,16.7
1145,17.93
1146,21.63
1147,22.14
1148,22.41
1149,20.35
1150,22.29
1151,22.22
1152,20.95
1153,22.49
1154,22.15
1155,14.67
1156,19.61
1157,21.94
1158,22.02
1159,20.45
1160,17.74
1161,21.12
1162,21.89
1163,22.04
1164,20.73
1165,20.48
1166,22.36
1168,20.74
1169,19.65
1170,19.63
1171,21.47
1172,21.51
1173,21.55
1174,21.12
1175,19.84
1176,20.28
1177,21.89
1178,21.36
1180,21.39
1182,22.43
1183,19.58
1184,21.78
1185,21.4
1186,20.65
1187,21.44
1188,21.11
1189,20.6
1190,21.09
1191,20.66
1192,18.44
1193,21.67
1194,20.78
1195,21.64
1196,20.15
1197,16.86
1198,18.35
1199,19.62
1200,16.44
1201,20.81
1202,22.44
1203,21.04
1204,22.19
1205,22.95
1206,21.71
1207,19.04
1208,19.56
1209,21.56
1210,22.34
1211,21.42
1212,20.95
1213,20.38
1214,21.18
1216,22.88
1217,20.43
1218,23.01
1219,20.38
1220,21.88
1221,22.64
1222,23.72
1223,20.68
1224,21.91
1225,20.05
1226,22.88
1227,22.73
1228,21.31
1229,17.41
1230,16.15
1232,21.31
1233,21.68
1234,16.23
1235,21.1
1236,20.53
1237,20.39
1238,19.73
1239,20.67
1240,22.34
1242,21.82
1243,20.27
1244,20.48
1245,19.36
1246,19.76
1247,22.06
1248,20.88
1249,20.65
1250,21.91
1251,20.8
1252,21.55
1253,22.18
1254,21.07
1255,20.86
1256,21.62
1258,23.33
1259,22.36
1260,20.9445
1261,21.16
1263,22.25
1264,19.77
1265,20.84
1266,20.18
1267,20.76
1268,23.26
1269,19.99
1270,20.44
1271,22.32
1273,21.94
1274,21.5
1275,21.33
1276,21.67
1277,20.54
1278,20.27
1279,18.9
1280,23.32
1281,21.35
1282,18.9
1283,21.25
1285,17.73
1286,18.46
1287,21.61
1288,21.99
1289,20.5
1290,19.45
1291,20.99
1293,21.38
1294,21.1
1295,21.26
1296,20.55
1297,21.1
1298,21.0
1299,21.54
1300,17.18
1301,20.82
1302,22.03
1303,20.6
1304,19.95
1305,20.51
1306,21.08
1307,21.56
1308,21.77
1309,23.05
1310,21.56
1311,20.39
1312,21.4
1313,22.43
1314,19.72
1316,18.85
1318,22.09
1319,21.56
1320,21.49
1322,19.8
1323,21.49
1324,20.9087
1325,19.71
1326,18.02
1327,21.22
1328,21.16
1329,19.87
1330,19.5
1331,20.26
1333,20.67
1336,21.76
1337,21.26
1338,21.67
1339,22.05
1340,21.38
1341,21.83
1343,17.35
1344,18.58
1345,21.84
1346,20.71
1347,20.96
1348,23.11
1349,22.79
1351,19.77
1353,22.23
1354,21.33
1355,19.36
1356,21.64
1357,22.84
1358,21.61
1360,19.95
1361,21.45
1362,21.44
1363,21.99
1364,22.38
1365,21.58
1366,16.23
1367,22.37
1368,20.08
1369,19.79
1370,21.94
1371,21.51
1372,22.59
1373,18.68
1374,22.83
1375,21.34
1377,21.5
1378,19.42
1379,21.37
1381,21.61
1382,20.56
1383,17.95
1384,20.9
1385,23.34
1386,23.05
1387,20.3619
1388,22.6
1389,20.08
1390,20.13
1391,21.29
1393,21.43
1396,20.86
1397,19.47
1398,23.87
1400,23.2
1401,19.97
1402,22.91
1403,23.8
1404,21.33
1405,21.82
1406,20.44
1407,19.79
1408,23.14
1409,21.2
1410,17.65
1411,23.92
1412,20.78
1413,21.41
1414,17.26
1415,16.51
1416,22.68
1417,17.09
1418,19.53
1419,22.94
1420,22.17
1421,20.82
1422,21.26
1423,20.14
1425,20.51
1426,21.97
1427,22.29
1428,18.94
1429,20.57
1430,22.28
1431,23.33
1432,22.13
1433,21.63
1434,21.15
1435,21.59
1436,20.84
1437,19.62
1438,22.71
1439,22.03
1440,19.34
1441,21.35
1443,22.19
1444,20.74
1445,21.51
1446,20.79
1447,22.83
1448,20.16
1449,20.67
1450,19.89
1451,20.79
1452,20.79
1453,20.99
1454,21.39
1455,20.37
1456,20.59
1457,20.98
1458,21.25
1459,23.01
1462,22.99
1463,19.65
1464,20.99
1465,20.48
1466,21.42
1468,23.3
1469,20.62
1470,21.56
1471,20.4
1472,23.06
1473,21.03
1474,21.0505
1475,22.86
1476,22.03
1477,21.59
1478,14.98
1479,20.87
1481,21.72
1483,20.18
1484,22.88
1485,18.09
1486,22.34
1487,20.44
1488,21.41
1489,20.39
1490,19.83
1492,22.37
1493,22.36
1494,23.85
1495,23.73
1496,18.93
1497,21.29
1498,21.2
1499,17.45
1500,21.56
1501,22.5
1502,22.43
1504,21.34
1506,20.82
1507,22.03
1508,21.79
1509,20.85
1510,21.17
1512,22.05
1513,22.9
1514,21.4
1516,20.9
1517,22.18
1518,21.09
1519,22.14
1520,22.76
1521,22.27
1522,21.47
1523,20.89
1524,18.73
1525,20.47
1526,22.7
1527,22.38
1528,19.73
1529,21.98
1530,23.47
1531,23.47
1533,22.71
1534,23.75
1536,22.91
1537,22.11
1538,21.14
1539,22.17
1542,22.82
1543,20.51
1544,22.43
1545,22.92
1546,21.0493
1547,21.5
1548,18.8
1549,22.66
1550,22.09
1551,22.3
1552,19.64
1553,20.64
1554,19.23
1555,20.08
1558,18.22
1559,20.35
1560,20.6
1562,15.37
1563,20.49
1564,20.73
1565,22.15
1566,19.25
1567,18.99
1568,16.81
1569,19.94
1570,19.94
1571,20.81
1573,21.89
1575,20.97
1576,21.34
1577,19.36
1578,18.79
1579,21.42
1582,19.24
1583,21.81
1584,20.95
1586,20.83
1587,20.18
1588,21.23
1589,21.06
1590,19.8
1591,20.85
1592,20.42
1593,22.65
1594,20.78
1595,22.03
1596,22.03
1597,20.32
1598,21.6
1599,22.75
1600,23.1
1601,20.1
1602,21.46
1603,20.25
1604,21.59
1605,21.31
1606,18.2
1607,22.34
1608,23.08
1609,21.88
1610,22.11
1611,21.07
1613,21.87
1614,20.82
1615,18.68
1616,19.69
1617,20.15
1618,18.17
1619,20.2695
1620,20.84
1621,20.95
1622,20.98
1623,24.72
1625,22.15
1626,22.35
1627,22.02
1628,21.71
1629,19.63
1630,18.04
1631,20.07
1632,18.22
1633,20.5
1634,21.63
1635,18.57
1636,19.74
1637,20.77
1639,18.63
1641,20.9
1642,22.2
1643,21.11
1644,20.25
1645,22.4
1646,20.68
1647,19.2
1648,21.05
1649,20.9
1650,19.59
1651,20.67
1652,21.37
1653,20.78
1656,20.95
1657,22.02
1658,21.0
1660,21.05
1661,21.94
1662,22.26
1663,20.87
1664,19.73
1665,20.66
1666,23.13
1667,22.29
1668,21.76
1669,21.34
1670,19.81
1671,23.14
1672,21.7
1673,21.99
1674,21.88
1675,20.54
1676,19.88
1677,21.25
1678,20.21
1679,21.13
1680,22.42
1681,19.24
1682,20.63
1683,21.1748
1685,20.91
1686,20.96
1687,21.22
1688,21.74
1689,22.34
1690,22.8
1691,21.53
1692,20.32
1693,23.25
1694,20.98
1695,21.56
1696,22.64
1697,19.41
1698,20.31
1699,20.97
1700,21.48
1701,19.9
1702,18.0
1703,19.43
1704,19.86
1705,19.94
1706,19.21
1707,19.17
1708,20.26
1709,20.43
1710,17.81
1711,17.71
1712,24.84
1713,21.83
1714,21.94
1715,20.94
1716,22.91
1717,21.63
1718,18.16
1719,18.58
1720,20.6
1721,19.81
1722,20.83
1723,22.28
1724,22.32
1725,19.72
1726,22.03
1727,22.1
1729,20.56
1730,20.9
1731,23.16
1732,22.38
1733,18.57
1734,21.94
1735,22.13
1736,21.78
1737,23.1
1738,20.98
1739,21.34
1740,22.26
1742,20.9387
1743,22.01
1745,21.54
1746,21.38
1747,21.8
1748,22.6
1749,22.8
1750,20.66
1751,21.69
1752,21.19
1753,24.06
1754,24.54
1755,20.72
1756,20.63
1757,22.75
1758,19.41
1759,21.98
1760,22.66
1762,22.04
1763,22.96
1764,25.58
1765,22.7
1766,21.88
1768,20.06
1769,22.53
1770,21.39
1771,23.11
1772,23.15
1773,21.03
1774,19.09
1775,21.27
1776,21.44
1777,21.14
1778,21.86
1779,19.67
1780,21.87
1781,22.26
1782,21.3
1783,22.48
1784,21.79
1785,22.27
1786,22.66
1787,21.42
1788,21.02
1789,22.77
1791,20.55
1792,22.15
1794,21.15
1795,24.63
1796,19.82
1798,20.76
1799,20.72
1800,21.76
1801,22.26
1802,21.3365
1803,23.49
1804,21.49
1805,21.36
1807,23.28
1808,23.14
1809,22.57
1810,19.12
1811,22.63
1812,20.56
1814,23.48
1815,22.86
1816,21.67
1817,20.17
1818,20.08
1819,20.92
1822,23.27
1823,21.83
1824,21.14
1825,22.18
1826,23.75
1827,23.09
1828,23.84
1829,23.79
1830,22.71
1831,22.99
1832,21.39
1833,22.52
1834,24.48
1835,22.47
1836,19.67
1837,23.07
1838,21.23
1839,22.74
1841,23.98
1842,23.5
1843,23.52
1844,21.77
1845,19.85
1846,21.91
1847,23.64
1848,25.04
1849,24.96
1850,21.43
1851,25.67
1852,24.69
1853,21.43
1854,22.55
1856,20.6
1857,21.86
1858,21.8621
1859,22.19
1860,22.07
1861,23.52
1862,21.27
1863,21.41
1864,20.59
1865,20.47
1866,21.42
1867,22.63
1869,24.62
1870,23.56
1871,21.03
1872,23.47
1873,22.5
1874,22.4
1875,23.59
1876,23.44
1878,25.01
1879,23.48
1880,20.17
1881,21.72
1882,23.49
1883,21.71
1886,20.65
1887,23.7
1888,21.6
1889,23.32
1890,22.34
1891,22.86
1892,23.42
1893,24.32
1894,23.52
1895,26.78
1896,24.13
1897,23.08
1898,23.13
1900,24.35
1901,24.34
1903,22.38
1904,22.67
1905,23.12
1906,21.97
1907,21.44
1908,23.4
1909,22.2
1910,23.3
1911,23.63
1912,21.32
1913,23.94
1914,22.42
1915,23.67
1916,22.43
1917,24.4
1918,24.4
1919,23.67
1920,24.49
1921,20.47
1922,22.77
1923,23.42
1924,21.94
1925,21.47
1926,23.53
1928,22.16
1930,22.5197
1931,22.01
1933,21.78
1935,22.79
1936,21.27
1937,21.52
1938,22.07
1939,19.94
1941,24.1
1942,24.2
1943,21.18
1944,18.26
1946,22.28
1947,22.03
1948,21.1
1949,24.11
1950,22.87
1951,23.32
1952,20.25
1953,23.28
1954,24.5
1955,23.14
1956,22.13
1957,24.2
1958,20.7
1959,21.75
1960,21.15
1961,22.54
1962,21.79
1963,26.62
1964,27.48
1965,21.45
1966,23.57
1967,21.55
1968,23.35
1969,21.95
1970,24.15
1971,26.09
1972,26.09
1973,21.05
1974,22.54
1975,16.91
1976,22.6
1979,24.67
1980,23.86
1981,22.8
1982,22.49
1983,22.6
1984,20.36
1985,22.46
1986,21.57
1987,22.9
1988,22.14
1989,24.81
1990,21.9766
1991,23.34
1992,22.52
1993,23.34
1994,23.61
1995,23.84
1996,22.21
1997,22.55
1998,23.6
2001,23.01
2002,23.14
2003,19.97
2006,23.03
2007,22.96
2009,21.8
2010,22.71
2011,21.24
2012,21.45
2014,20.9
2015,21.57
2016,20.8
2018,23.17
2019,22.86
2021,23.04
2022,22.83
2023,21.63
2024,22.33
2025,22.24
2026,20.75
2027,21.77
2028,22.63
2029,21.06
2030,23.86
2031,22.46
2032,22.06
2033,21.64
2034,22.94
2035,22.99
2036,19.64
2037,20.42
2038,20.73
2039,19.87
2041,21.5826
2042,22.58
2043,22.35
2044,20.78
2045,20.84
2046,25.21
2047,21.02
2048,22.46
2049,27.8
2050,23.07
2051,22.27
2052,21.53
2053,21.03
2054,20.59
2055,21.46
2056,22.28
2057,22.23
2058,20.57
2060,21.45
2061,22.97
2062,21.71
2063,22.21
2064,21.68
2065,19.75
2066,22.92
2067,20.69
2068,21.71
2069,21.18
2070,22.39
2071,22.13
2073,21.03
2074,20.4
2076,21.2
2080,20.99
2081,20.8
2082,21.89
2083,21.35
2084,19.76
2085,21.65
2086,22.02
2087,22.74
2088,22.71
2089,21.28
2090,19.78
2091,24.07
2092,23.48
2093,22.57
2095,21.6552
2096,24.61
2097,21.08
2099,21.3
2100,24.29
2101,23.02
2102,25.21
2103,23.29
2104,22.87
2105,22.12
2106,22.68
2107,23.03
2108,22.72
2109,22.59
2110,25.89
2111,18.58
2112,21.86
2113,22.12
2114,23.47
2116,23.42
2117,22.3
2118,24.07
2119,21.37
2120,23.74
2121,21.34
2122,21.38
2123,23.42
2124,22.64
2125,24.18
2126,21.09
2127,22.32
2128,22.67
2129,23.72
2130,20.14
2131,22.76
2132,20.89
2133,24.73
2134,21.12
2136,20.38
2137,23.61
2138,21.95
2139,18.51
2140,21.77
2141,21.55
2142,22.07
2143,21.96
2144,21.24
2145,21.64
2146,20.6
2147,22.92
2148,19.72
2149,21.9
2150,23.51
2151,18.95
2152,18.93
2153,18.81
2154,20.66
2155,23.15
2156,22.13
2157,20.62
2158,21.41
2159,21.22
2160,21.55
2161,20.04
2162,22.1068
2163,22.45
2164,19.01
2165,23.83
2166,22.49
2168,21.71
2169,22.35
2171,22.67
2172,23.22
2173,19.62
2174,22.58
2175,22.65
2176,22.69
2177,21.78
2178,23.18
2179,23.84
2180,21.29
2182,21.48
2184,21.44
2185,22.4
2186,20.88
2187,21.45
2188,23.29
2189,19.35
2190,19.09
2191,18.81
2192,19.91
2193,19.44
2194,23.76
2195,21.25
2196,25.08
2197,23.12
2198,21.59
2200,20.85
2201,20.55
2203,23.49
2204,23.35
2205,22.28
2209,23.29
2210,22.73
2211,22.01
2212,21.61
2213,21.73
2214,21.7
2215,21.6
2216,19.48
2217,19.02
2218,24.24
2219,19.85
2220,22.85
2222,22.0
2223,19.71
2224,22.29
2225,21.46
2226,22.75
2227,21.48
2228,22.37
2229,20.52
2230,20.34
2231,21.0835
2232,19.03
2233,20.43
2234,22.95
2235,21.14
2236,24.74
2237,21.8
2238,21.4
2240,19.34
2241,20.61
2242,22.58
2243,22.15
2244,20.71
2245,20.94
2246,23.29
2248,23.51
2249,18.8
2250,21.44
2251,25.17
2252,22.9
2253,23.69
2254,22.01
2255,22.01
2256,20.2
2257,23.1
2258,23.18
2259,22.96
2260,22.16
2261,21.34
2262,21.57
2263,22.81
2264,22.68
2265,22.71
2266,22.69
2267,21.47
2268,22.2
2269,18.08
2270,24.38
2271,20.63
2272,21.34
2273,21.88
2274,21.12
2275,24.11
2276,21.1
2277,21.13
2278,22.46
2279,20.35
2280,22.12
2281,23.18
2282,22.79
2283,22.98
2284,22.2
2285,20.09
2286,23.93
2287,21.9
2288,20.81
2289,23.25
2290,23.21
2291,22.07
2292,23.24
2293,23.92
2294,21.26
2295,23.37
2297,20.61
2298,20.29
2299,20.83
2300,22.56
2302,22.51
2303,22.2333
2304,23.83
2305,23.2
2306,22.6
2307,25.63
2308,19.96
2309,22.01
2310,20.28
2311,21.91
2312,20.33
2313,23.13
2314,21.23
2315,21.64
2316,23.75
2317,22.97
2318,21.68
2319,22.48
2321,21.27
2322,22.87
2323,23.6
2324,21.9
2325,26.08
2326,22.92
2327,23.13
2328,22.01
2329,23.08
2330,22.11
2331,23.83
2332,26.61
2333,22.32
2334,21.53
2335,22.88
2336,22.22
2337,22.95
2338,22.68
2339,21.54
2340,20.73
2341,21.86
2342,23.88
2345,22.68
2346,22.83
2347,21.32
2348,22.99
2349,22.72
2350,22.02
2351,22.45
2352,22.21
2353,20.29
2354,23.07
2355,22.02
2357,21.73
2358,22.66
2359,19.28
2360,22.06
2361,20.83
2362,23.26
2363,22.51
2364,24.51
2365,20.8
2366,22.49
2367,23.16
2368,22.267
2369,24.31
2370,20.63
2371,19.94
2372,24.73
2373,23.36
2374,22.28
2375,22.54
2376,23.09
2377,21.98
2378,23.67
2379,22.41
2380,22.24
2381,19.55
2382,23.15
2383,19.72
2384,19.75
2385,20.77
2386,22.22
2387,20.52
2388,23.73
2389,20.79
2390,24.31
2391,23.37
2392,23.37
2393,20.15
2394,21.48
2395,20.44
2396,21.74
2397,23.43
2398,24.33
2399,23.71
2400,21.76
2401,18.98
2402,21.04
2403,23.22
2404,18.24
