FECHA,ACIDEZ
2015-10-12,0.34
2015-10-12,0.22
2015-10-12,0.25
2015-10-12,0.39
2015-11-12,0.21
2015-10-12,0.36
2015-10-12,0.24
2015-10-12,0.21
2015-10-12,0.24
2015-10-12,0.14
2015-10-12,0.35
2015-10-12,0.25
2015-10-12,0.19
2015-10-12,0.24
2015-10-12,0.24
2015-10-12,0.33
2015-10-12,0.21
2015-10-12,0.21
2015-10-12,0.29
2015-11-12,0.44
2015-11-12,0.31
2015-12-12,0.36
2015-10-12,0.2
2015-10-12,0.26
2015-10-12,0.28
2015-10-12,0.36
2015-10-12,0.22
2015-10-12,0.25
2015-10-12,0.3
2015-10-12,0.12
2015-11-12,0.2
2015-11-12,0.43
2015-11-12,0.43
2015-11-12,0.29
2015-11-12,0.47
2015-11-12,0.22
2015-11-12,0.29
2015-11-12,0.22
2015-11-12,0.32
2015-11-12,0.22
2015-11-12,0.37
2015-11-12,0.37
2015-11-12,0.37
2015-11-12,0.18
2015-11-12,0.19
2015-11-12,0.18
2015-11-12,0.34
2015-11-12,0.26
2015-11-12,0.28
2015-11-12,0.3
2015-11-12,0.21
2015-11-12,0.34
2015-11-12,0.31
2015-11-12,0.2
2015-11-12,0.17
2015-12-12,0.39
2015-12-12,0.2
2015-12-12,0.39
2015-12-12,0.26
2015-12-12,0.36
2015-12-12,0.24
2015-12-12,0.24
2015-12-12,0.45
2015-12-12,0.28
2015-12-12,0.28
2015-12-12,0.23
2015-12-12,0.21
2015-12-12,0.22
2015-12-12,0.21
2015-12-12,0.2
2015-12-12,0.36
2015-12-12,0.36
2015-12-12,0.36
2015-12-12,0.43
2015-12-12,0.39
2015-12-12,0.22
2015-12-12,0.07
2015-12-12,0.25
2015-12-12,0.18
2015-12-12,0.25
2015-12-12,0.21
2015-12-14,0.19
2015-12-14,0.39
2015-12-14,0.32
2015-12-14,0.2
2015-12-14,0.34
2015-12-14,0.25
2015-12-14,0.22
2015-12-14,0.4
2015-12-14,0.31
2015-12-14,0.39
2015-12-14,0.28
2015-12-14,0.2
2015-12-14,0.22
2015-12-14,0.21
2015-12-14,0.2
2015-12-14,0.21
2015-12-14,0.21
2015-12-14,0.31
2015-12-14,0.31
2015-12-14,0.31
2015-12-14,0.21
2015-12-14,0.21
2015-12-14,0.21
2015-12-14,0.25
2015-12-14,0.2
2015-12-15,0.35
2015-12-15,0.32
2015-12-15,0.32
2015-12-15,0.39
2015-12-15,0.22
2015-12-15,0.38
2015-12-15,0.21
2015-12-15,0.26
2015-12-15,0.48
2015-12-15,0.33
2015-12-15,0.43
2015-12-15,0.28
2015-12-15,0.25
2015-12-15,0.23
2015-12-15,0.22
2015-12-15,0.27
2015-12-15,0.2
2015-12-15,0.46
2015-12-15,0.46
2015-12-15,0.46
2015-12-15,0.32
2015-12-15,0.31
2015-12-15,0.25
2015-12-15,0.19
2015-12-15,0.08
2015-12-15,0.24
2015-12-15,0.23
2015-12-15,0.17
2015-12-15,0.19
2015-12-15,0.29
2015-12-15,0.42
2015-12-15,0.17
2015-12-15,0.19
2015-12-15,0.26
2015-12-15,0.29
2015-12-16,0.22
2015-12-16,0.26
2015-12-16,0.26
2015-12-16,0.47
2015-12-16,0.26
2015-12-16,0.29
2015-12-16,0.33
2015-12-16,0.37
2015-12-16,0.23
2015-12-16,0.26
2015-12-16,0.26
2015-12-16,0.26
2015-12-16,0.2
2015-12-16,0.27
2015-12-16,0.35
2015-12-16,0.23
2015-12-16,0.19
2015-12-16,0.5
2015-12-16,0.5
2015-12-16,0.25
2015-12-16,0.32
2015-12-16,0.21
2015-12-16,0.24
2015-12-16,0.32
2015-12-16,0.27
2015-12-16,0.21
2015-12-17,0.26
2015-12-17,0.23
2015-12-17,0.19
2015-12-17,0.21
2015-12-17,0.27
2015-12-17,0.23
2015-12-17,0.25
2015-12-17,0.35
2015-12-17,0.18
2015-12-17,0.25
2015-12-17,0.25
2015-12-17,0.25
2015-12-17,0.25
2015-12-17,0.27
2015-12-17,0.25
2015-12-17,0.31
2015-12-17,0.26
2015-12-17,0.35
2015-12-17,0.32
2015-12-17,0.23
2015-12-17,0.28
2015-12-17,0.42
2015-12-17,0.42
2015-12-17,0.21
2015-12-17,0.21
2015-12-17,0.28
2015-12-17,0.27
2015-12-17,0.24
2015-12-18,0.23
2015-12-18,0.32
2015-12-18,0.07
2015-12-18,0.27
2015-12-18,0.42
2015-12-18,0.38
2015-12-18,0.29
2015-12-18,0.32
2015-12-18,0.26
2015-12-18,0.27
2015-12-18,0.2
2015-12-18,0.27
2015-12-18,0.2
2015-12-18,0.32
2015-12-18,0.25
2015-12-18,0.25
2015-12-18,0.3
2015-12-18,0.2
2015-12-18,0.2
2015-12-18,0.3
2015-12-18,0.35
2015-12-18,0.25
2015-12-18,0.25
2015-12-19,0.27
2015-12-19,0.19
2015-12-19,0.29
2015-12-19,0.33
2015-12-19,0.27
2015-12-19,0.18
2015-12-19,0.18
2015-12-19,0.21
2015-12-19,0.25
2015-12-19,0.19
2015-12-19,0.24
2015-12-19,0.27
2015-12-19,0.43
2015-12-19,0.28
2015-12-19,0.28
2015-12-19,0.17
2015-12-19,0.27
2015-12-19,0.23
2015-12-19,0.23
2015-12-19,0.24
2015-12-19,0.24
2015-12-19,0.19
2015-12-19,0.27
2015-12-19,0.26
2015-12-21,0.16
2015-12-21,0.28
2015-12-21,0.38
2015-12-21,0.17
2016-12-01,1.68
2015-12-21,0.24
2015-12-21,0.25
2015-12-21,0.45
2015-12-21,0.27
2015-12-21,0.21
2015-12-21,0.21
2015-12-21,0.19
2015-12-21,0.24
2015-12-21,0.23
2015-12-21,0.32
2015-12-21,0.2
2015-12-21,0.1
2015-12-21,0.05
2015-12-21,0.05
2015-12-21,0.24
2015-12-21,0.2
2015-12-21,0.19
2015-12-21,0.32
2015-12-21,0.24
2015-12-21,0.26
2015-12-21,0.17
2015-12-21,0.31
2015-12-22,1.49
2015-12-22,0.19
2015-12-22,0.26
2015-12-22,0.46
2015-12-22,0.23
2015-12-22,0.25
2015-12-22,0.14
2015-12-22,0.05
2015-12-22,0.21
2015-12-22,0.21
2015-12-22,0.34
2015-12-22,0.23
2015-12-22,0.25
2015-12-22,0.13
2015-12-23,0.12
2015-12-23,0.23
2015-12-26,0.23
2015-12-26,0.21
2015-12-27,0.21
2015-12-23,0.2
2015-12-23,0.27
2015-12-23,0.24
2015-12-23,0.29
2015-12-23,0.25
2015-12-23,0.23
2015-12-23,0.28
2015-12-23,0.21
2015-12-23,0.22
2015-12-23,0.22
2015-12-23,0.26
2015-12-23,0.29
2015-12-23,0.15
2015-12-27,0.31
2015-12-23,0.1
2015-12-23,0.36
2015-12-23,0.29
2015-12-23,0.15
2015-12-27,0.22
2015-12-28,0.15
2015-12-27,0.22
2015-12-27,0.34
2015-12-26,0.37
2015-12-26,0.3
2015-12-26,0.25
2015-12-26,0.27
2015-12-26,0.33
2015-12-26,0.17
2015-12-26,0.29
2015-12-26,0.23
2015-12-26,0.25
2015-12-26,0.29
2015-12-26,0.36
2015-12-26,0.2
2015-12-26,0.27
2015-12-26,0.24
2015-12-26,0.21
2015-12-26,0.23
2015-12-26,0.2
2015-12-26,0.2
2015-12-26,0.3
2015-12-26,0.3
2015-12-26,0.29
2015-12-27,0.4
2015-12-29,1.45
2015-12-28,0.35
2015-12-28,0.51
2015-12-27,0.24
2015-12-28,0.37
2015-12-28,0.29
2015-12-28,0.27
2015-12-28,0.25
2015-12-28,0.21
2015-12-29,0.26
2015-12-29,0.29
2015-12-30,0.09
2015-12-30,0.17
2015-12-30,0.2
2015-12-30,0.18
2015-12-30,0.2
2015-12-30,0.23
2016-02-11,0.19
2015-12-30,0.23
2015-12-30,0.49
2015-12-30,0.23
2015-12-30,0.21
2016-02-01,0.34
2016-02-01,0.36
2016-02-01,0.23
2016-02-01,0.26
2016-03-01,0.3
2016-03-01,0.3
2016-03-01,0.24
2016-03-01,0.29
2016-03-01,0.3
2016-03-01,0.35
2016-03-01,0.43
2016-06-01,0.24
2016-06-01,0.11
2016-07-01,0.12
2016-07-01,0.13
2016-07-01,0.22
2016-07-01,0.08
2016-07-01,0.15
2016-07-01,0.17
2016-08-01,0.6
2016-08-01,0.23
2016-08-01,0.36
2016-08-01,0.26
2016-08-01,0.22
2016-08-01,0.19
2016-08-01,0.21
2016-08-01,0.24
2016-08-01,0.23
2016-11-01,1.81
2016-12-01,1.49
2016-01-13,0.3
2016-10-01,0.28
2016-10-01,0.38
2016-10-01,0.36
2016-12-01,1.74
2016-12-01,1.52
2016-01-13,0.23
2016-12-01,1.74
2016-12-01,0.73
2016-01-13,0.43
2016-01-14,0.81
2016-11-01,0.34
2016-11-01,1.01
2016-11-01,1.59
2016-01-15,0.35
2016-01-16,0.23
2016-01-14,0.26
2016-01-16,0.23
2016-01-16,0.23
2016-10-26,0.18
2016-10-26,0.19
2016-10-26,0.23
2016-10-27,0.22
2016-10-27,0.24
2016-10-27,0.22
2016-10-27,0.23
2016-10-27,0.26
2016-10-27,0.09
2016-10-27,0.25
2016-10-29,0.26
2016-10-29,0.26
2016-10-29,0.23
2016-10-29,0.2
2016-10-28,0.31
2016-10-28,0.3
2016-10-28,0.03
2016-10-28,0.3
2016-10-28,0.21
2016-10-28,0.22
2016-10-28,0.26
2016-10-28,0.22
2016-10-29,0.45
2016-10-29,0.21
2016-10-29,0.15
2016-10-29,0.17
2016-10-29,0.23
2016-10-29,0.13
2016-10-29,0.18
2016-10-31,0.23
2016-10-31,0.48
2016-10-31,0.23
2016-10-29,0.2
2016-10-29,0.15
2016-10-31,0.17
2016-10-31,0.25
2016-10-31,0.11
2016-10-31,0.15
2016-10-31,0.21
2016-10-31,0.15
2016-10-31,0.19
2016-10-31,0.23
2016-01-11,0.2
2016-02-11,0.23
2016-01-11,0.23
2016-01-11,0.23
2016-01-11,0.16
2016-01-11,0.14
2016-01-11,0.06
2016-01-11,0.08
2016-01-11,0.13
2016-01-11,0.24
2016-01-11,0.18
2016-02-11,0.19
2016-02-11,0.27
2016-02-11,0.34
2016-02-11,0.28
2016-02-11,0.28
2016-02-11,0.15
2016-02-11,0.01
2016-02-11,0.23
2016-02-11,0.23
2016-02-11,0.23
2016-02-11,0.13
2016-02-11,0.46
2016-03-11,0.03
2016-03-11,0.19
2016-03-11,0.2
2016-03-11,0.2
2016-03-11,0.13
2016-03-11,0.12
2016-03-11,0.12
2016-03-11,0.12
2016-03-11,0.19
2016-03-11,0.19
2016-03-11,0.07
2016-03-11,0.1
2016-03-11,0.07
2016-03-11,0.12
2016-03-11,0.19
2016-04-11,0.27
2016-04-11,0.15
2016-04-11,0.28
2016-04-11,0.34
2016-04-11,0.11
2016-04-11,0.2
2016-04-11,0.05
2016-04-11,0.25
2016-04-11,0.16
2016-04-11,0.24
2016-04-11,0.26
2016-04-11,0.15
2016-04-11,0.25
2016-05-11,0.23
2016-05-11,0.24
2016-05-11,0.24
2016-05-11,0.23
2016-05-11,0.25
2016-05-11,0.24
2016-07-11,0.24
2016-07-11,0.23
2016-07-11,0.23
2016-07-11,0.24
2016-07-11,0.23
2016-07-11,0.23
2016-07-11,0.38
2016-07-11,0.25
2016-07-11,0.29
2016-07-11,0.34
2016-07-11,0.27
2016-07-11,0.23
2016-07-11,0.25
2016-07-11,0.25
2016-07-11,0.25
2016-07-11,0.24
2016-07-11,0.23
2016-08-11,0.18
2016-08-11,0.19
2016-08-11,0.21
2016-08-11,0.18
2016-08-11,0.01
2016-08-11,0.26
2016-08-11,0.16
2016-08-11,0.18
2016-08-11,0.18
2016-08-11,0.18
2016-08-11,0.17
2016-08-11,0.25
2016-08-11,0.18
2016-08-11,0.19
2016-08-11,0.19
2016-09-11,0.07
2016-09-11,0.2
2016-09-11,0.19
2016-09-11,0.22
2016-09-11,0.11
2016-09-11,0.17
2016-09-11,0.19
2016-09-11,0.13
2016-09-11,0.07
2016-08-11,0.12
2016-09-11,0.13
2016-09-11,0.18
2016-09-11,0.18
2016-09-11,0.17
2016-09-11,0.18
2016-09-11,0.18
2016-09-11,0.26
2016-10-11,0.13
2016-10-11,0.21
2016-10-11,0.24
2016-10-11,0.43
2016-10-11,0.43
2016-10-11,0.17
2016-10-11,0.22
2016-10-11,0.19
2016-10-11,0.16
2016-10-11,0.18
2016-10-11,0.19
2016-10-11,0.11
2016-10-11,0.21
2016-10-11,0.2
2016-10-11,0.19
2016-10-11,0.2
2016-10-11,0.21
2016-10-11,0.26
2016-10-11,0.19
2016-10-11,0.19
2016-10-11,0.2
2016-10-11,0.2
2016-11-11,0.27
2016-11-11,0.25
2016-11-11,0.35
2016-11-11,0.24
2016-11-11,0.24
2016-11-11,0.19
2016-11-11,0.19
2016-11-11,0.19
2016-11-11,0.04
2016-11-11,0.12
2016-11-11,0.18
2016-11-11,0.2
2016-11-11,0.2
2016-11-11,0.22
2016-12-11,0.19
2016-12-11,0.09
2016-11-11,0.15
2016-11-11,0.19
2016-11-11,0.21
2016-11-11,0.19
2016-12-11,0.18
2016-11-11,0.19
2016-11-11,0.18
2016-11-11,0.2
2016-11-11,0.11
2016-11-11,0.2
2016-11-11,0.17
2016-12-11,0.18
2016-12-11,0.19
2016-12-11,0.19
2016-12-11,0.22
2016-12-11,0.14
2016-12-11,0.2
2016-12-11,0.17
2016-12-11,0.18
2016-12-11,0.19
2016-12-11,0.19
2016-12-11,0.2
2016-12-11,0.28
2016-12-11,0.19
2016-12-11,0.14
2016-12-11,0.19
2016-12-11,0.18
2016-11-14,0.19
2016-11-14,0.2
2016-11-14,0.18
2016-11-14,0.17
2016-11-14,0.18
2016-11-14,0.18
2016-11-14,0.13
2016-11-14,0.18
2016-11-14,0.21
2016-11-14,0.16
2016-11-14,0.14
2016-11-14,0.21
2016-11-14,0.19
2016-11-14,0.19
2016-11-14,0.2
2016-11-14,0.18
2016-11-14,0.07
2016-11-14,0.28
2016-11-14,0.23
2016-11-14,0.19
2016-11-14,0.24
2016-11-14,0.21
2016-11-14,0.21
2016-11-14,0.16
2016-11-15,0.07
2016-11-15,0.19
2016-11-15,0.19
2016-11-15,0.26
2016-11-15,0.16
2016-11-15,0.12
2016-11-15,0.13
2016-11-15,0.18
2016-11-15,0.02
2016-11-15,0.2
2016-11-15,0.14
2016-11-15,0.05
2016-11-15,0.19
2016-11-15,0.29
2016-11-15,0.13
2016-11-15,0.14
2016-11-15,0.11
2016-11-15,0.13
2016-11-15,0.44
2016-11-15,0.25
2016-11-15,0.23
2016-11-16,0.19
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.19
2016-11-16,0.23
2016-11-16,0.18
2016-11-16,0.2
2016-11-16,0.17
2016-11-16,0.15
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.18
2016-11-16,0.09
2016-11-16,0.15
2016-11-16,0.19
2016-11-16,0.19
2016-11-16,0.18
2016-11-17,0.23
2016-11-17,0.27
2016-11-17,0.24
2016-11-17,0.32
2016-11-17,0.22
2016-11-17,0.24
2016-11-17,0.41
2016-11-17,0.29
2016-11-17,0.24
2016-11-17,0.24
2016-11-17,0.24
2016-11-17,0.24
2016-11-17,0.27
2016-11-17,0.23
2016-11-17,0.37
2016-11-17,0.24
2016-11-17,0.31
2016-11-17,0.31
2016-11-17,0.25
2016-11-18,0.14
2016-11-18,0.24
2016-11-18,0.15
2016-11-18,0.24
2016-11-18,0.31
2016-11-18,0.23
2016-11-18,0.21
2016-11-17,0.23
2016-11-18,0.16
2016-11-18,0.18
2016-11-18,0.19
2016-11-18,0.18
2016-11-18,0.11
2016-11-18,0.09
2016-11-18,0.21
2016-11-18,0.19
2016-11-18,0.05
2016-11-18,0.32
2016-11-18,0.06
2016-11-18,0.38
2016-11-18,0.07
2016-11-18,0.07
2016-11-18,0.27
2016-11-19,0.2
2016-11-18,0.23
2016-11-19,0.21
2016-11-19,0.19
2016-11-19,0.28
2016-11-19,0.16
2016-11-19,0.46
2016-11-19,0.19
2016-11-19,0.18
2016-11-19,0.18
2016-11-19,0.18
2016-11-19,0.29
2016-11-19,0.01
2016-11-19,0.2
2016-11-19,0.2
2016-11-19,0.18
2016-11-19,0.18
2016-11-19,0.14
2016-11-19,0.13
2016-11-19,0.26
2016-11-19,0.24
2016-11-19,0.3
2016-11-19,0.38
2016-11-19,0.62
2016-11-19,0.26
2016-11-19,0.23
2016-11-21,0.14
2016-11-21,0.05
2016-11-21,0.3
2016-11-23,0.25
2016-11-23,0.23
2016-11-23,0.23
2016-11-23,0.25
2016-11-23,0.31
2016-11-23,0.22
2016-11-23,0.23
2016-11-23,0.25
2016-11-23,0.2
2016-11-24,0.13
2016-11-24,0.16
2016-11-24,0.34
2016-11-24,0.14
2016-11-24,0.19
2016-11-24,0.18
2016-11-24,0.26
2016-11-24,0.25
2016-11-24,0.1
2016-11-24,0.21
2016-11-24,0.22
2016-11-24,0.19
2016-11-24,0.13
2016-11-24,0.16
2016-11-24,0.22
2016-11-24,0.22
2016-11-24,0.16
2016-11-24,0.24
2016-11-24,0.11
2016-11-24,0.16
2016-11-24,0.14
2016-11-24,0.15
2016-11-24,0.25
2016-11-24,0.25
2016-11-24,0.26
2016-11-24,0.07
2016-11-24,0.23
2016-11-25,0.23
2016-11-25,0.18
2016-11-25,0.29
2016-11-25,0.17
2016-11-25,0.32
2016-11-25,0.22
2016-11-25,0.11
2016-11-25,0.15
2016-11-25,0.22
2016-11-25,0.25
2016-11-25,0.26
2016-11-25,0.19
2016-11-25,0.22
2016-11-25,0.15
2016-11-25,0.08
2016-11-25,0.22
2016-11-25,0.22
2016-11-25,0.26
2016-11-25,0.12
2016-11-25,0.12
2016-11-25,0.21
2016-11-25,0.19
2016-11-28,0.3
2016-11-28,0.17
2016-11-29,0.2
2016-11-29,0.25
2016-11-29,0.26
2016-11-29,0.16
2016-11-30,0.21
2016-11-29,0.15
2016-11-29,0.22
2016-11-29,0.01
2016-11-29,0.23
2016-11-29,0.28
2016-11-29,0.26
2016-11-29,0.18
2016-11-29,0.17
2016-11-29,0.24
2016-11-29,0.35
2016-11-29,0.09
2016-11-29,0.18
2016-11-29,0.19
2016-11-29,0.2
2016-11-30,0.12
2016-11-30,0.33
2016-11-30,0.07
2016-11-30,0.43
2016-11-30,0.21
2016-11-30,0.31
2016-11-30,0.16
2016-11-30,0.21
2016-11-30,0.28
2016-11-30,0.19
2016-11-30,0.05
2016-11-30,0.19
2016-11-30,0.18
2016-11-30,0.23
2016-11-30,0.14
2016-11-30,0.04
2016-11-30,0.23
2016-11-30,0.12
2016-11-30,0.22
2016-11-30,0.21
2016-11-30,0.23
2016-11-30,0.16
2016-11-30,0.19
2016-11-30,0.25
2016-01-12,0.21
2016-01-12,0.16
2016-02-12,0.19
2016-01-12,0.18
2016-01-12,0.14
2016-01-12,0.16
2016-01-12,0.11
2016-01-12,0.22
2016-01-12,0.11
2016-01-12,0.19
2016-01-12,0.21
2016-01-12,0.29
2016-01-12,0.15
2016-01-12,0.24
2016-01-12,0.23
2016-01-12,0.22
2016-01-12,0.29
2016-01-12,0.27
2016-02-12,0.28
2016-02-12,0.47
2016-02-12,0.51
2016-02-12,0.24
2016-02-12,0.27
2016-02-12,0.31
2016-02-12,0.26
2016-02-12,0.23
2016-02-12,0.17
2016-02-12,0.27
2016-02-12,0.31
2016-02-12,0.21
2016-02-12,0.12
2016-02-12,0.11
2016-02-12,0.1
2016-02-12,0.11
2016-02-12,0.23
2016-02-12,0.23
2016-02-12,0.23
2016-02-12,0.37
2016-02-12,0.34
2016-05-12,0.39
2016-06-12,0.21
2016-06-12,0.21
2016-06-12,0.27
2016-06-12,0.23
2016-06-12,0.23
2016-06-12,0.18
2016-06-12,0.21
2016-06-12,0.15
2016-06-12,0.21
2016-06-12,0.19
2016-06-12,0.18
2016-06-12,0.23
2016-06-12,0.32
2016-06-12,0.27
2016-06-12,0.26
2016-06-12,0.24
2016-06-12,0.34
2016-06-12,0.32
2016-06-12,0.32
2016-06-12,0.42
2016-06-12,0.29
2016-06-12,0.32
2016-06-12,0.34
2016-06-12,0.31
2016-06-12,0.18
2016-06-12,0.37
2016-06-12,0.4
2016-06-12,0.41
2016-06-12,0.43
2016-06-12,0.34
2016-06-12,0.23
2016-06-12,0.44
2016-06-12,0.36
2016-06-12,0.27
2016-06-12,0.34
2016-06-12,0.21
2016-06-12,0.14
2016-06-12,0.16
2016-06-12,0.16
2016-06-12,0.21
2016-06-12,0.28
2016-06-12,0.18
2016-07-12,0.28
2016-07-12,0.18
2016-07-12,0.24
2016-07-12,0.34
2016-07-12,0.22
2016-07-12,0.27
2016-07-12,0.25
2016-07-12,0.29
2016-07-12,0.25
2016-07-12,0.33
2016-07-12,0.38
2016-07-12,0.49
2016-07-12,0.27
2016-07-12,0.3
2016-07-12,0.38
2016-07-12,0.35
2016-07-12,0.34
2016-07-12,0.36
2016-07-12,0.36
2016-07-12,0.17
2016-07-12,0.25
2016-07-12,0.21
2016-07-12,0.18
2016-07-12,0.21
2016-07-12,0.18
2016-07-12,0.26
2016-07-12,0.35
2016-07-12,0.25
2016-07-12,0.21
2016-07-12,0.31
2016-07-12,0.21
2016-07-12,0.23
2016-07-12,0.11
2016-07-12,0.27
2016-08-12,0.2
2016-08-12,0.14
2016-08-12,0.19
2016-08-12,0.23
2016-08-12,0.2
2016-08-12,0.2
2016-08-12,0.24
2016-08-12,0.29
2016-08-12,0.21
2016-08-12,0.28
2016-08-12,0.23
2016-08-12,0.24
2016-08-12,0.21
2016-08-12,0.14
2016-08-12,0.28
2016-08-12,0.08
2016-08-12,0.4
2016-08-12,0.25
2016-08-12,0.48
2016-08-12,0.21
2016-08-12,0.13
2016-08-12,0.22
2016-08-12,0.22
2016-08-12,0.25
2016-08-12,0.09
2016-08-12,0.2
2016-08-12,0.13
2016-08-12,0.2
2016-08-12,0.28
2016-08-12,0.28
2016-08-12,0.18
2016-08-12,0.36
2016-08-12,0.21
2016-08-12,0.16
2016-08-12,0.12
2016-08-12,0.27
2016-08-12,0.08
2016-08-12,0.2
2016-08-12,0.32
2016-08-12,0.16
2016-08-12,0.32
2016-08-12,0.24
2016-08-12,0.19
2016-08-12,0.17
2016-08-12,0.21
2016-09-12,0.19
2016-09-12,0.22
2016-09-12,0.32
2016-09-12,0.17
2016-09-12,0.36
2016-09-12,0.29
2016-09-12,0.25
2016-09-12,0.25
2016-09-12,0.26
2016-09-12,0.19
2016-09-12,0.2
2016-09-12,0.12
2016-08-12,0.13
2016-08-12,0.41
2016-08-12,0.2
2016-09-12,0.23
2016-09-12,0.16
2016-09-12,0.23
2016-09-12,0.15
2016-09-12,0.24
2016-09-12,0.24
2016-09-12,0.24
2016-09-12,0.33
2016-09-12,0.29
2016-09-12,0.17
2016-09-12,0.2
2016-09-12,0.22
2016-09-12,0.35
2016-09-12,0.17
2016-09-12,0.21
2016-10-12,0.19
2016-09-12,0.18
2016-09-12,0.26
2016-09-12,0.19
2016-09-12,0.18
2016-09-12,0.24
2016-09-12,0.18
2016-09-12,0.22
2016-09-12,0.2
2016-09-12,0.16
2016-09-12,0.2
2016-09-12,0.18
2016-09-12,0.21
2016-09-12,0.19
2016-10-12,0.28
2016-10-12,0.22
2016-10-12,0.22
2016-10-12,0.28
2016-10-12,0.18
2016-10-12,0.26
2016-10-12,0.31
2016-10-12,0.31
2016-10-12,0.14
2016-10-12,0.23
2016-10-12,0.21
2016-10-12,0.25
2016-10-12,0.27
2016-10-12,0.23
2016-10-12,0.23
2016-10-12,0.15
2016-10-12,0.22
2016-10-12,0.24
2016-10-12,0.23
2016-10-12,0.19
2016-10-12,0.13
2016-10-12,0.23
2016-10-12,0.27
2016-10-12,0.15
2016-10-12,0.32
2016-10-12,0.22
2016-10-12,0.21
2016-10-12,0.32
2016-10-12,0.2
2016-10-12,0.23
2016-10-12,0.27
2016-10-12,0.23
2016-10-12,0.23
2016-10-12,0.21
2016-10-12,0.23
2016-10-12,0.28
2016-10-12,0.18
2016-10-12,0.31
2016-10-12,0.21
2016-10-12,0.26
2016-10-12,0.11
2016-10-12,0.23
2016-10-12,0.22
2016-10-12,0.12
2016-11-12,0.19
2016-11-12,0.43
2016-11-12,0.39
2016-11-12,0.21
2016-11-12,0.38
2016-11-12,0.67
2016-11-12,0.39
2016-11-12,0.23
2016-11-12,0.31
2016-11-12,0.21
2016-11-12,0.15
2016-11-12,0.29
2016-11-12,0.24
2016-11-12,0.23
2016-11-12,0.38
2016-11-12,0.3
2016-12-13,0.21
2016-11-12,0.29
2016-11-12,0.27
2016-11-12,0.4
2016-11-12,0.23
2016-11-12,0.35
2016-11-12,0.19
2016-11-12,0.26
2016-11-12,0.27
2016-11-12,0.4
2016-11-12,0.2
2016-11-12,0.34
2016-11-12,0.34
2016-11-12,0.28
2016-11-12,0.18
2016-11-12,0.23
2016-11-12,0.37
2016-11-12,0.21
2016-11-12,0.23
2016-11-12,0.27
2016-11-12,0.4
2016-11-12,0.23
2016-11-12,0.23
2016-12-12,0.21
2016-12-12,0.23
2016-12-12,0.21
2016-12-12,0.21
2016-12-12,0.21
2016-12-12,0.23
2016-12-12,0.25
2016-12-12,0.15
2016-12-12,0.24
2016-12-12,0.24
2016-12-12,0.17
2016-12-12,0.23
2016-12-12,0.21
2016-12-12,0.33
2016-12-12,0.4
2016-12-12,0.19
2016-12-12,0.2
2016-12-12,0.32
2016-12-12,0.32
2016-12-12,0.26
2016-12-12,0.26
2016-12-12,0.27
2016-12-12,0.34
2016-12-12,0.37
2016-12-12,0.28
2016-12-12,0.19
2016-12-12,0.19
2016-12-12,0.2
2016-12-12,0.29
2016-12-12,0.15
2016-12-12,0.21
2016-12-12,0.14
2016-12-12,0.15
2016-12-12,0.16
2016-12-12,0.22
2016-12-12,0.34
2016-12-13,0.21
2016-12-13,0.23
2016-12-13,0.18
2016-12-13,0.28
2016-12-13,0.17
2016-12-12,0.26
2016-12-13,0.2
2016-12-13,0.07
2016-12-13,0.16
2016-12-13,0.23
2016-12-13,0.23
2016-12-13,0.19
2016-12-13,0.38
2016-12-13,0.27
2016-12-13,0.31
2016-12-13,0.25
2016-12-13,0.23
2016-12-13,0.2
2016-12-13,0.2
2016-12-13,0.23
2016-12-13,0.21
2016-12-13,0.12
2016-12-13,0.12
2016-12-13,0.26
2016-12-13,0.12
2016-12-13,0.11
2016-12-13,0.17
2016-12-14,0.24
2016-12-13,0.17
2016-12-13,0.2
2016-12-13,0.23
2016-12-13,0.22
2016-12-13,0.28
2016-12-14,0.27
2016-12-14,0.21
2016-12-14,0.21
2016-12-14,0.45
2016-12-14,0.27
2016-12-14,0.37
2016-12-14,0.19
2016-12-14,0.28
2016-12-14,0.27
2016-12-14,0.19
2016-12-14,0.33
2016-12-14,0.14
2016-12-14,0.24
2016-12-14,0.17
2016-12-14,0.09
2016-12-14,0.3
2016-12-14,0.35
2016-12-14,0.31
2016-12-14,0.28
2016-12-14,0.19
2016-12-14,0.19
2016-12-14,0.19
2016-12-14,0.24
2016-12-14,0.26
2016-12-14,0.36
2016-12-14,0.32
2016-12-14,0.32
2016-12-14,0.24
2016-12-14,0.24
2016-12-14,0.3
2016-12-14,0.18
2016-12-14,0.34
2016-12-14,0.19
2016-12-14,0.26
2016-12-14,0.43
2016-12-14,0.19
2016-12-14,0.28
2016-12-14,0.35
2016-12-14,0.24
2016-12-14,0.21
2016-12-14,0.32
2016-12-14,0.11
2016-12-14,0.29
2016-12-14,0.3
2016-12-19,0.17
2016-12-17,0.22
2016-12-17,0.22
2016-12-17,0.2
2016-12-17,0.19
2016-12-17,0.18
2016-12-17,0.28
2016-12-17,0.18
2016-12-17,0.35
2016-12-17,0.29
2016-12-17,0.21
2016-12-17,0.19
